순위,관광지명,주소,분류,현지인 검색 수
1,클럽디거창CC,경남 거창군 감악산로 398-0,육상레저스포츠,2688
2,거창창포원,경남 거창군 창포원길 21-1,테마공원,1749
3,수승대,경남 거창군 황산1길 60-6,기타관광,1260
4,백두산천지온천,경남 거창군 온천길 161-0,웰니스관광,1195
5,우두산출렁다리,경남 거창군 의상봉길 830-0,기타관광,987
6,거창전통시장,경남 거창군 중앙로 140-0,시장,923
7,거창스포츠파크,경남 거창군 심소정길 39-36,도시공원,646
8,거창항노화힐링랜드,경남 거창군,자연공원,527
8,금원산자연휴양림,경남 거창군 금원산길 471-27,자연공원,527
10,에콜리안거창CC,경남 거창군 우륵길 410-284,육상레저스포츠,495
11,모텔WHO,경남 거창군 대평5길 51-0,모텔,459
12,민들레울,경남 거창군 덕유월성로 2188-0,농/산/어촌체험,452
13,감악산풍력단지,경남 거창군,기타관광,411
13,거창Y자형출렁다리,경남 거창군 의상봉길 830-0,기타관광,411
15,감악산,경남 거창군,자연경관(산),297
16,우두산출렁다리,경남 거창군 의상봉길 834-0,기타관광,273
17,감악산전망대,경남 거창군,랜드마크관광,265
18,월성계곡,경남 거창군,자연경관(산),211
19,거창월성우주창의과학관,경남 거창군 덕유월성로 1312-96,전시시설,203
20,패밀리관광호텔가조,경남 거창군 온천길 108-11,호텔,192
21,오도산전망대,경남 거창군,랜드마크관광,189
22,고견사,경남 거창군 의상봉길 1049-0,종교성지,187
23,거창서핑파크,경남 거창군 거차1길 23-18,기타레저스포츠,136
23,수승대국민관광지,경남 거창군,복합관광시설,136
25,거창Y자형출렁다리,경남 거창군 의상봉길 834-0,기타관광,131
26,거창허브빌리지,경남 거창군 지산로 1244-0,농/산/어촌체험,122
26,연수사,경남 거창군 연수사길 115-103,종교성지,122
28,거창문화원,경남 거창군 수남로 2193-40,교육시설,121
29,가북저수지,경남 거창군,자연경관(하천/해양),118
30,붓다선원,경남 거창군 개화길 397-115,종교성지,112
31,양지생태마을캠핑장,경남 거창군 진산길 157-0,캠핑,105
32,덕천서원,경남 거창군 장팔길 594-0,역사유적지,97
33,엔터모텔,경남 거창군 거창대로3길 10-0,모텔,95
34,오양상사,경남 거창군 중앙로1길 130-3,기타쇼핑시설,94
35,황실모텔,경남 거창군 대평2길 72-0,모텔,91
36,파타야모텔,경남 거창군 대평4길 45-0,모텔,90
37,씨에프모텔,경남 거창군 대평4길 42-0,모텔,88
38,거창축협가축시장,경남 거창군 수남로 1660-0,시장,87
39,여기무인텔,경남 거창군 밤티재로 1236-27,모텔,84
40,봉스글램핑,경남 거창군 풍계1길 27-71,캠핑,77
41,자바모텔,경남 거창군 거안로 1052-0,모텔,74
41,타이밍모텔,경남 거창군 아림로 16-7,모텔,74
43,송계사,경남 거창군 송계사길 321-0,종교성지,73
44,병곡달빛고운캠핑장,경남 거창군 병곡길 447-11,캠핑,72
45,천오모텔,경남 거창군 거창대로3길 11-0,모텔,70
46,월성오토캠핑장,경남 거창군 덕유월성로 1588-9,캠핑,68
47,그랜드모텔,경남 거창군 시장3길 14-0,모텔,65
47,롯데시네마거창,경남 거창군 중앙로1길 1-0,공연시설,65
49,산중토방펜션,경남 거창군 송계사길 76-0,펜션/민박,64
49,수승대썰매장,경남 거창군 은하리길 43-101,육상레저스포츠,64
51,우두령펜션,경남 거창군 어인안길 56-111,펜션/민박,62
51,빙기실농촌체험마을,경남 거창군 병곡길 448-0,농/산/어촌체험,62
51,우두산,경남 거창군,자연경관(산),62
