순위,업소명,주소,분류,외지인 검색 수
1,창성식당[중식],경남 거창군 거창대로2길 24-0,외국식,6192
2,해플스팜사이더리,경남 거창군 갈지2길 192-8,카페/찻집,3354
3,마리반점[중식],경남 거창군 송계로 300-0,외국식,2783
4,다우리밥상[한식],경남 거창군 송계로 441-0,한식,2611
5,외양간구시,경남 거창군 상동2길 70-0,한식,2084
6,거창축협한우팰리스,경남 거창군 거함대로 3178-0,한식,1719
7,구구추어탕,경남 거창군 강남로 164-0,한식,1617
8,동바리해장국,경남 거창군 강남로 196-0,한식,1501
9,가조가마솥육개장순두부,경남 거창군 가조가야로 1129-0,한식,1312
10,월성계곡산장,경남 거창군 덕유월성로 1588-45,한식,1270
11,이수미팜베리농가레스토랑&카페,경남 거창군 갈지길 261-40,카페/찻집,1082
12,투썸플레이스경남거창점,경남 거창군 거열로4길 35-0,카페/찻집,916
13,삼산이수,경남 거창군 내학길 35-4,한식,883
14,쌍쌍식육식당,경남 거창군 가조가야로 1096-0,한식,804
15,마리해물칼국수,경남 거창군 거안로 854-0,한식,803
16,모든식당,경남 거창군 마상3길 7-0,한식,738
17,롯데리아거창점,경남 거창군 아림로 20-1,간이음식,651
18,대전식당,경남 거창군 주곡로 504-20,한식,640
19,비룡반점[중식],경남 거창군 공수들6길 17-0,외국식,621
20,우담,경남 거창군 밭들길 87-0,한식,597
21,병곡횟집,경남 거창군 병곡길 512-0,외국식,590
22,대구회가든,경남 거창군 병곡길 447-11,외국식,562
23,보약장어왕메기가조본점,경남 거창군 월포1길 141-269,외국식,514
24,버거킹경남거창점,경남 거창군 거열로 106-0,간이음식,508
25,핸즈커피거창점,경남 거창군 강남로1길 94-90,카페/찻집,483
26,엔제리너스경남거창점,경남 거창군 강변로 121-0,카페/찻집,474
27,카페쿠쿠오나,경남 거창군 죽전길 113-0,카페/찻집,441
28,베지나랑키친,경남 거창군 대야길 69-17,한식,436
29,파리바게뜨경남거창점,경남 거창군 중앙로 113-0,간이음식,432
30,더무그,경남 거창군 강변로 127-0,간이음식,410
31,신미국밥,경남 거창군 중앙로 140-0,한식,381
32,인풍정식당,경남 거창군 신차로 3539-0,한식,371
33,파리바게뜨거창아림점,경남 거창군 거열로 106-0,간이음식,344
34,카페외갓집,경남 거창군 거안로 860-16,카페/찻집,339
35,어림지해장국,경남 거창군 강남로 146-0,한식,332
36,도미노피자거창점,경남 거창군 중앙로 182-0,간이음식,326
37,배스킨라빈스거창점,경남 거창군 중앙로 115-2,간이음식,313
38,이디야커피경남거창점,경남 거창군 강변로 119-0,카페/찻집,311
39,거창추어탕,경남 거창군 강남로 114-0,한식,300
40,경원해물찜,경남 거창군 소만3길 36-20,한식,295
41,어인산장,경남 거창군 어인길 499-0,한식,276
42,왕우렁쌈밥약닭약오리탕,경남 거창군 거함대로5길 71-0,한식,272
43,채연면옥,경남 거창군 온천길 156-0,한식,269
44,두레한정식[한식],경남 거창군 공수들6길 8-10,한식,266
45,원동별미갈비찜,경남 거창군 서변원동길 14-0,한식,255
46,단계식당,경남 거창군 강남로 140-1,한식,254
47,장고개식당,경남 거창군 공수들2길 5-0,한식,253
48,꽃두레,경남 거창군 거안로 996-0,한식,250
49,텐퍼센트커피경남거창점,경남 거창군 강변로 105-0,카페/찻집,238
50,제주냉면,경남 거창군 강남로 54-0,한식,219
51,SUBWAY경남거창점,경남 거창군 중앙로 120-0,간이음식,208
52,거창왓쇼이,경남 거창군 시장2길 37-0,외국식,201
53,옥계촌,경남 거창군 덕유월성로 1968-0,외국식,200
54,바우,경남 거창군 온천길 98-7,한식,193
55,운정골,경남 거창군 운정1길 114-0,한식,187
56,돌담사이로[한식],경남 거창군 황산1길 81-0,한식,164
57,카페미녀봉,경남 거창군 온천길 108-11,카페/찻집,162
58,명당,경남 거창군 동동4길 67-15,한식,155
59,하고리,경남 거창군 소곡2길 9-5,카페/찻집,152
60,봉씨네부엌,경남 거창군 상동길 50-12,한식,147
61,송학가든,경남 거창군 모동길 3-0,한식,143
62,덕유산송계산장,경남 거창군 송계사길 189-0,한식,141
63,설빙거창점,경남 거창군 강변로 117-0,카페/찻집,139
64,대산명가,경남 거창군 동동4길 46-0,한식,134
65,건계정,경남 거창군 거안로 1173-21,한식,130
66,대성식육식당,경남 거창군 중앙로 90-0,한식,128
67,출렁다리식육식당,경남 거창군 지산로 1488-38,한식,124
68,김밥천국,경남 거창군 중앙로 122-0,간이음식,115
69,리틀버터,경남 거창군 강변로 53-0,카페/찻집,114
69,보리수식당,경남 거창군 마상4길 92-11,간이음식,114
71,봉천식당,경남 거창군 강남로 114-0,한식,113
71,울산식육식당,경남 거창군 가조가야로 1109-0,한식,113
71,맛고을,경남 거창군 공수들6길 6-0,한식,113
74,남상가든식당,경남 거창군 수남로 1821-0,한식,112
75,소반한정식[한식],경남 거창군 온천길 162-0,한식,110
76,고봉민김밥인군청점,경남 거창군 중앙로 112-0,간이음식,108
77,벽담[일식],경남 거창군 강양4길 10-0,외국식,106
78,베리순,경남 거창군 가곡길 53-0,카페/찻집,104
78,쑤기1977,경남 거창군 소만1길 28-0,간이음식,104
80,토종흑돼지식당,경남 거창군 지산로 1491-0,외국식,102
81,거창복어,경남 거창군 공수들1길 23-0,외국식,99
81,가조한우곰탕,경남 거창군 월포1길 142-0,한식,99
83,카페봄봄거창점,경남 거창군 중앙로 124-3,카페/찻집,97
84,카페금원산갤러리,경남 거창군 덕거길 39-0,카페/찻집,96
85,조선갈비탕,경남 거창군 공수들3길 30-0,한식,95
86,거창피순대돼지국밥,경남 거창군 방촌길 16-10,한식,90
87,동막골한우숯불촌,경남 거창군 대평3길 58-0,한식,83
88,불로삼계탕,경남 거창군 강변로 157-5,한식,80
88,으뜸손한우마을,경남 거창군 거창대로1길 29-15,한식,80
90,가미국수,경남 거창군 강변로 163-0,간이음식,79
91,뚜레쥬르거창아림점,경남 거창군 거열로 98-0,간이음식,77
92,오공떵번거창점,경남 거창군 강변로8길 20-0,외국식,76
92,월성횟집,경남 거창군 깊은골길 23-0,외국식,76
94,하오,경남 거창군 거열로1길 14-0,외국식,75
95,암소한마리,경남 거창군 강변로9길 71-0,한식,74
96,하누마루,경남 거창군 도리1길 8-0,한식,72
97,샤브향거창점,경남 거창군 송정1길 12-8,외국식,71
97,성언숯불갈비,경남 거창군 동동4길 43-0,한식,71
97,황금코다리거창점,경남 거창군 공수들1길 50-0,외국식,71
97,컴포즈커피거창점,경남 거창군 아림로 24-0,카페/찻집,71
