순위,관광지명,주소,분류,합산 검색 수
1,클럽디거창CC,경남 거창군 감악산로 398-0,육상레저스포츠,23895
2,우두산출렁다리,경남 거창군 의상봉길 830-0,기타관광,17965
3,거창창포원,경남 거창군 창포원길 21-1,테마공원,16272
4,수승대,경남 거창군 황산1길 60-6,기타관광,14525
5,감악산풍력단지,경남 거창군,기타관광,12233
6,백두산천지온천,경남 거창군 온천길 161-0,웰니스관광,10439
7,거창전통시장,경남 거창군 중앙로 140-0,시장,8903
8,거창항노화힐링랜드,경남 거창군,자연공원,6500
9,금원산자연휴양림,경남 거창군 금원산길 471-27,자연공원,6341
10,거창Y자형출렁다리,경남 거창군 의상봉길 830-0,기타관광,6019
11,감악산,경남 거창군,자연경관(산),5538
12,감악산전망대,경남 거창군,랜드마크관광,5228
13,에콜리안거창CC,경남 거창군 우륵길 410-284,육상레저스포츠,5152
14,오도산전망대,경남 거창군,랜드마크관광,4689
15,민들레울,경남 거창군 덕유월성로 2188-0,농/산/어촌체험,4221
16,모텔WHO,경남 거창군 대평5길 51-0,모텔,3444
17,월성계곡,경남 거창군,자연경관(산),3418
18,수승대썰매장,경남 거창군 은하리길 43-101,육상레저스포츠,2585
19,고견사,경남 거창군 의상봉길 1049-0,종교성지,2394
20,우두산출렁다리,경남 거창군 의상봉길 834-0,기타관광,2372
21,거창스포츠파크,경남 거창군 심소정길 39-36,도시공원,2359
22,수승대국민관광지,경남 거창군,복합관광시설,2328
23,거창서핑파크,경남 거창군 거차1길 23-18,기타레저스포츠,2181
24,거창Y자형출렁다리,경남 거창군 의상봉길 834-0,기타관광,2150
25,패밀리관광호텔가조,경남 거창군 온천길 108-11,호텔,2137
26,거창은행나무길,경남 거창군,기타관광,1581
27,양지생태마을캠핑장,경남 거창군 진산길 157-0,캠핑,1399
28,거창국민여가캠핑장미리내숲,경남 거창군 덕유월성로 1312-96,캠핑,1255
29,우두산,경남 거창군,자연경관(산),1187
30,병곡달빛고운캠핑장,경남 거창군 병곡길 447-11,캠핑,1167
31,연수사,경남 거창군 연수사길 115-103,종교성지,1056
32,월성오토캠핑장,경남 거창군 덕유월성로 1588-9,캠핑,1037
33,주은자연휴양림,경남 거창군 덕유월성로 1642-0,자연공원,1000
34,거창월성우주창의과학관,경남 거창군 덕유월성로 1312-96,전시시설,946
35,파타야모텔,경남 거창군 대평4길 45-0,모텔,915
36,씨에프모텔,경남 거창군 대평4길 42-0,모텔,890
37,봉스글램핑,경남 거창군 풍계1길 27-71,캠핑,872
38,거창문화원,경남 거창군 수남로 2193-40,교육시설,813
39,덕천서원,경남 거창군 장팔길 594-0,역사유적지,804
40,타이밍모텔,경남 거창군 아림로 16-7,모텔,786
41,거창허브빌리지,경남 거창군 지산로 1244-0,농/산/어촌체험,765
42,우두령펜션,경남 거창군 어인안길 56-111,펜션/민박,758
43,강가민박,경남 거창군 덕유월성로 2123-15,펜션/민박,745
44,두바이모텔,경남 거창군 중앙로 154-10,모텔,735
44,수승대오토캠핑장,경남 거창군 은하리길 2-0,캠핑,735
46,송계사,경남 거창군 송계사길 321-0,종교성지,703
47,엔터모텔,경남 거창군 거창대로3길 10-0,모텔,671
48,휴일엔펜션&캠핑,경남 거창군 병곡길 187-0,펜션/민박,666
49,자바모텔,경남 거창군 거안로 1052-0,모텔,653
50,황산전통한옥마을,경남 거창군,역사유적지,650
51,가북저수지,경남 거창군,자연경관(하천/해양),649
52,천오모텔,경남 거창군 거창대로3길 11-0,모텔,615
53,풍차마을펜션,경남 거창군 덕유월성로 1928-43,펜션/민박,589
54,황실모텔,경남 거창군 대평2길 72-0,모텔,581
55,그랜드모텔,경남 거창군 시장3길 14-0,모텔,571
56,감악산항노화웰니스체험장,경남 거창군,기타관광,556
57,붓다선원,경남 거창군 개화길 397-115,종교성지,529
58,사과테마파크,경남 거창군 거함대로 3372-60,테마공원,518
59,롯데시네마거창,경남 거창군 중앙로1길 1-0,공연시설,517
60,제이호텔,경남 거창군 온천길 27-17,모텔,513
61,여기무인텔,경남 거창군 밤티재로 1236-27,모텔,475
62,산중토방펜션,경남 거창군 송계사길 76-0,펜션/민박,474
63,A글램핑,경남 거창군 세동길 13-0,캠핑,464
64,산울림,경남 거창군 계수나무길 362-0,펜션/민박,449
65,수승대체험휴양마을,경남 거창군 원학길 404-0,농/산/어촌체험,426
66,포도송이펜션,경남 거창군 누룩재길 106-22,펜션/민박,408
67,거창박물관,경남 거창군 수남로 2181-0,전시시설,400
68,거창동계종택,경남 거창군 강동1길 13-0,역사유적지,396
69,서덕공원,경남 거창군,도시공원,390
70,주은오토캠핑장,경남 거창군 덕유월성로 1642-0,캠핑,368
71,거창축협가축시장,경남 거창군 수남로 1660-0,시장,341
72,아모르펜션,경남 거창군 병곡길 325-0,펜션/민박,334
73,거창항노화힐링랜드,경남 거창군 의상봉길 830-0,자연공원,321
74,피쉬월드,경남 거창군 무릉4길 88-82,농/산/어촌체험,314
75,병아리펜션,경남 거창군 원동길 99-89,펜션/민박,285
76,용원정,경남 거창군 고학길 22-0,역사유적지,279
77,수포대,경남 거창군,자연경관(산),275
78,만남의광장,경남 거창군,도시공원,261
79,월성무지개펜션캠핑,경남 거창군 달맞이길 157-0,펜션/민박,253
80,다이소거창대동점,경남 거창군 거창대로 59-0,기타쇼핑시설,252
81,거암펜션,경남 거창군 송계로 589-0,펜션/민박,234
81,수망령,경남 거창군,자연경관(산),234
83,늘예솔글램핑,경남 거창군 덕유월성로 1384-5,캠핑,232
84,물소리펜션,경남 거창군 산수길 13-291,펜션/민박,228
85,빙기실농촌체험마을,경남 거창군 병곡길 448-0,농/산/어촌체험,223
86,산중오토캠핑장,경남 거창군 송계사길 63-107,캠핑,219
87,한들파크장,경남 거창군 창동로 77-0,모텔,215
87,가조계곡,경남 거창군 의상봉길 830-0,자연경관(산),215
89,샵모텔,경남 거창군 대평4길 39-0,모텔,204
90,덕유산병곡펜션,경남 거창군 병곡길 293-61,펜션/민박,199
90,사선대황토펜션,경남 거창군 덕유월성로 1278-0,펜션/민박,199
92,행복한절,경남 거창군 대야길 88-6,종교성지,192
93,장풍숲,경남 거창군,기타관광,182
94,달이실펜션,경남 거창군 월곡길 86-0,펜션/민박,181
94,하온비펜션,경남 거창군 병곡길 305-0,펜션/민박,181
96,갈계숲,경남 거창군,도시공원,180
97,M모텔,경남 거창군 온천길 36-0,모텔,179
98,덕유산휴가촌,경남 거창군 병곡길 235-0,펜션/민박,176
99,거창송계계곡펜션,경남 거창군 당산말길 20-20,펜션/민박,166
100,타임스테이펜션,경남 거창군 강선대길 20-15,펜션/민박,165
