순위,관광지명,주소,분류,
1,상림공원,경남 함양군 필봉산길 49-0,자연관광지,경상남도 함양군
2,함양대봉산휴양밸리/대봉스카이랜드,경남 함양군 병곡지곡로 331-0,레포츠(육상/해상/항공),경상남도 함양군
3,하미앙와인밸리,경남 함양군 삼봉로 442-14,레포츠(육상/해상/항공),경상남도 함양군
4,서암정사,경남 함양군 광점길 27-79,역사관광지,경상남도 함양군
5,지안재,경남 함양군,자연관광지,경상남도 함양군
6,지리산함양시장,경남 함양군 중앙시장길 6-3,쇼핑,경상남도 함양군
7,함양산삼항노화엑스포/(함양상림공원),경남 함양군,기타관광지,경상남도 함양군
8,상림공원,경남 함양군 필봉산길 49-0,문화관광,경상남도 함양군
9,함양남계서원,경남 함양군 남계서원길 8-11,역사관광지,경상남도 함양군
10,함양대봉산휴양밸리/대봉스카이랜드,경남 함양군 병곡지곡로 331-0,레저스포츠,경상남도 함양군
11,농월정,경남 함양군,휴양관광지,경상남도 함양군
12,함양대봉산휴양밸리,경남 함양군 병곡지곡로 333-2,기타관광지,경상남도 함양군
13,오도재,경남 함양군 지리산가는길 0-0,자연관광지,경상남도 함양군
14,하미앙와인밸리,경남 함양군 삼봉로 442-14,체험관광,경상남도 함양군
15,서암정사,경남 함양군 광점길 27-79,역사관광,경상남도 함양군
16,지리산자연휴양림,경남 함양군 음정길 153-0,자연관광지,경상남도 함양군
17,칠선계곡,경남 함양군,자연관광지,경상남도 함양군
18,용추계곡,경남 함양군 용추휴양림길 158-0,자연관광지,경상남도 함양군
19,함양대봉산휴양밸리/휴양밸리관,경남 함양군 병곡지곡로 331-0,기타관광지,경상남도 함양군
20,지안재,경남 함양군,자연관광,경상남도 함양군
21,함양일두고택,경남 함양군 개평길 50-13,역사관광지,경상남도 함양군
22,대봉산자연휴양림,경남 함양군 병곡지곡로 333-0,자연관광지,경상남도 함양군
23,용추폭포,경남 함양군,자연관광지,경상남도 함양군
24,함양남계서원,경남 함양군 남계서원길 8-11,역사관광,경상남도 함양군
25,하나로마트/안의농협점,경남 함양군 금벌길 3-0,쇼핑,경상남도 함양군
26,키모마트,경남 함양군 함양로 1176-0,쇼핑,경상남도 함양군
27,스카이뷰CC,경남 함양군 소로길 207-0,레포츠(육상/해상/항공),경상남도 함양군
28,다이소/함양용평점,경남 함양군 용평중앙길 15-0,쇼핑,경상남도 함양군
29,농월정,경남 함양군,문화관광,경상남도 함양군
30,지리산생태체험단지,경남 함양군 가미동길 67-0,기타관광지,경상남도 함양군
31,벽송사,경남 함양군 광점길 27-177,역사관광지,경상남도 함양군
32,하나로마트/함양산청축협본점,경남 함양군 용평중앙길 7-9,쇼핑,경상남도 함양군
33,지리산조망공원,경남 함양군,자연관광지,경상남도 함양군
34,큐마트/함양점,경남 함양군 운림길 24-0,쇼핑,경상남도 함양군
35,용추사,경남 함양군 용추계곡로 623-0,역사관광지,경상남도 함양군
36,지리산국립공원/백무동탐방지원센터,경남 함양군 백무동로 366-0,기타관광지,경상남도 함양군
37,하나로마트,경남 함양군 용평중앙길 4-0,쇼핑,경상남도 함양군
38,롯데슈퍼/함양점,경남 함양군 고운로 85-0,쇼핑,경상남도 함양군
39,함양대봉산휴양밸리,경남 함양군 병곡지곡로 333-2,기타관광,경상남도 함양군
40,하나로마트/지리산마천농협점,경남 함양군 천왕봉로 1172-0,쇼핑,경상남도 함양군
41,백무동계곡,경남 함양군,자연관광지,경상남도 함양군
42,부전계곡,경남 함양군,자연관광지,경상남도 함양군
43,함양화림동거연정일원,경남 함양군 육십령로 2582-0,역사관광지,경상남도 함양군
44,지리산가는길,경남 함양군 지리산가는길 787-2,기타관광지,경상남도 함양군
45,오도재,경남 함양군 지리산가는길 0-0,자연관광,경상남도 함양군
46,지리산자연휴양림,경남 함양군 음정길 153-0,자연관광,경상남도 함양군
47,함양일두고택,경남 함양군 개평길 50-13,역사관광,경상남도 함양군
48,대봉산자연휴양림,경남 함양군 병곡지곡로 333-0,자연관광,경상남도 함양군
49,함양박물관,경남 함양군 필봉산길 55-0,문화시설,경상남도 함양군
50,칠선계곡,경남 함양군,자연관광,경상남도 함양군
51,용추자연휴양림,경남 함양군 용추휴양림길 166-0,자연관광지,경상남도 함양군
52,함양산삼항노화엑스포/(함양상림공원),경남 함양군,문화관광,경상남도 함양군
53,함양스포츠파크/건축중(2024년 완공예정),경남 함양군,자연관광지,경상남도 함양군
54,용추계곡,경남 함양군 용추휴양림길 158-0,자연관광,경상남도 함양군
55,머루와인동굴,경남 함양군 삼봉로 442-14,자연관광지,경상남도 함양군
56,벽송사,경남 함양군 광점길 27-177,역사관광,경상남도 함양군
57,금대암,경남 함양군 천왕봉로 1035-528,역사관광지,경상남도 함양군
58,지리산생태체험단지,경남 함양군 가미동길 67-0,기타관광,경상남도 함양군
59,다이소/롯데슈퍼함양점,경남 함양군 고운로 85-0,쇼핑,경상남도 함양군
60,용추사일주문,경남 함양군,역사관광지,경상남도 함양군
61,하나로마트/함양농협용평점,경남 함양군 함양로 1119-0,쇼핑,경상남도 함양군
62,용추폭포,경남 함양군,자연관광,경상남도 함양군
63,스카이뷰CC,경남 함양군 소로길 207-0,레저스포츠,경상남도 함양군
