연령대,남성방문 비율,여성방문 비율
70세 이상,3.8,5.5
60~69세,14.5,10.3
50~59세,16.9,13.9
40~49세,8.0,7.7
30~39세,4.8,2.9
20~29세,5.3,2.5
10~19세,1.8,1.4
