연령대,남성방문 비율,여성방문 비율
70세 이상,8.4,8.5
60~69세,14.0,9.8
50~59세,14.8,11.6
40~49세,10.4,6.0
30~39세,4.9,2.8
20~29세,3.8,1.8
10~19세,1.5,0.8
