순위,업소명,주소,분류,합산 검색 수
1,카페스톤고령점,경북 고령군 대가야로 446-44,카페/찻집,4988
2,진미당제과,경북 고령군 시장길 8-1,간이음식,2847
3,대원본점,경북 고령군 대가야로 691-0,한식,1997
4,녹원가,경북 고령군 장기터길 10-6,한식,1983
5,소문난할매국밥,경북 고령군 시장길 41-0,한식,1384
6,두레두부마을,경북 고령군 덕운로 45-0,한식,1345
7,옛촌갈치,경북 고령군 중앙로 57-12,외국식,1015
8,고령금산한우,경북 고령군 성산로 946-5,한식,935
9,소담채,경북 고령군 동암1길 4-0,외국식,891
10,참살이,경북 고령군 큰골길 208-0,한식,810
11,가얏골오리마을,경북 고령군 운용로 72-0,외국식,709
12,개진고로케만두,경북 고령군 대가야로 1299-0,간이음식,676
13,고령명품한우,경북 고령군 성암로 472-0,한식,663
14,퐁텐블루,경북 고령군 덕운로 837-0,카페/찻집,561
15,월산복어,경북 고령군 일량로 33-0,외국식,551
16,이디야커피고령점,경북 고령군 우륵로 16-1,카페/찻집,468
17,경도식당,경북 고령군 대가야로 1521-0,한식,433
18,파리바게뜨경북고령,경북 고령군 중앙로 16-0,간이음식,415
19,신가네손칼짬뽕[중식],경북 고령군 대가야로 897-0,외국식,381
20,만복이쭈꾸미낙지볶음고령점,경북 고령군 장기공단1길 25-0,한식,376
21,열화커피,경북 고령군 다산로 690-0,카페/찻집,374
22,엄마와까치집두개,경북 고령군 대가야로 933-0,한식,365
23,대가야농원식당,경북 고령군 대가야로 1455-23,한식,363
24,롯데리아경북고령점,경북 고령군 왕릉로 116-0,간이음식,277
25,백산한우명가,경북 고령군 영서로 3199-0,한식,241
26,엔제리너스경북고령점,경북 고령군 왕릉로 96-0,카페/찻집,240
27,미주식당,경북 고령군 시장1길 10-5,한식,225
28,들봄가든,경북 고령군 벌지로 342-1,한식,183
29,한식명가가야금,경북 고령군 장기터길 1-0,한식,179
29,카페포카오,경북 고령군 신남로 47-0,카페/찻집,179
31,휴식의몽상,경북 고령군 월기길 9-0,카페/찻집,174
32,부엔빠리오,경북 고령군 낫질로 32-0,카페/찻집,172
33,송산능이백숙,경북 고령군 성암로 809-0,한식,161
34,다산식육식당,경북 고령군 다산로 0-0,한식,160
35,개실마을,경북 고령군 개실1길 29-0,한식,157
36,고령추어탕,경북 고령군 시장길 21-0,한식,154
37,홍천뚝배기,경북 고령군 왕릉로 57-0,한식,129
38,고령휴게소식당,경북 고령군 대가야로 819-0,한식,123
39,봄봄고령점,경북 고령군 중앙로 7-0,카페/찻집,120
40,고령대가야장례식장식당,경북 고령군 일량로 83-0,기타음식,117
41,어화원짜장짬뽕전문점[중식],경북 고령군 대가야로 1325-0,외국식,106
42,성우식당,경북 고령군 성암로 548-5,한식,97
43,나루터어탕,경북 고령군 사문진로 158-0,한식,95
44,경희숯불가든,경북 고령군 중앙로 41-0,한식,93
45,배스킨라빈스경북고령점,경북 고령군 중앙로 16-0,간이음식,90
46,무지개송어횟집,경북 고령군 영서로 3338-0,외국식,87
47,이소,경북 고령군 지산길 7-7,카페/찻집,85
48,가실마을,경북 고령군 중앙로 50-0,한식,84
49,합천식육식당,경북 고령군 왕릉로 81-0,한식,81
50,왕곱배기탕탕탕,경북 고령군 시장3길 31-0,한식,80
51,행복이머무는집,경북 고령군 사문나루3길 13-0,간이음식,77
52,달호네돼지국밥,경북 고령군 성산로 812-0,한식,75
53,파리바게뜨고령다산점,경북 고령군 다산중앙길 12-0,간이음식,71
54,일품장수미역고령점,경북 고령군 왕릉로 69-7,한식,70
55,가야산맥,경북 고령군 야로덕곡로 533-3,한식,68
56,모메존꽁보리밥,경북 고령군 성암로 51-0,한식,67
56,카페밤부,경북 고령군 좌학길 12-0,카페/찻집,67
58,오늘은짬뽕땡기는날,경북 고령군 벽화길 6-0,외국식,64
59,축산사랑,경북 고령군 중앙로 25-0,한식,63
60,다산오펠참한우,경북 고령군 벌지로 190-0,한식,62
60,원진복어,경북 고령군 고헌3길 31-0,외국식,62
62,뚱스삼겹살고령점,경북 고령군 월기길 33-0,한식,61
63,감나무집보양탕,경북 고령군 사문진로 156-0,한식,57
64,미락한정식[한식],경북 고령군 월기길 15-0,한식,56
65,다모아숯불갈비,경북 고령군 운용로 110-0,한식,54
66,대가야세자매식당,경북 고령군 대가야로 831-0,한식,52
67,가야면옥,경북 고령군 왕릉로 60-0,한식,51
67,정갈비탕,경북 고령군 대가야로 636-0,한식,51
69,영생병원장례식장식당,경북 고령군 중앙로 33-0,한식,47
70,고령축산직영가든,경북 고령군 성암로 561-0,외국식,46
70,살다보면,경북 고령군 덕운로 1275-0,한식,46
72,정통닭칼국수고령점,경북 고령군 왕릉로 118-0,한식,44
72,홍가네칼국수,경북 고령군 연조길 31-0,한식,44
74,다온식육식당,경북 고령군 시장3길 29-0,한식,43
74,다인식육식당,경북 고령군 왕릉로 111-0,외국식,43
76,소대장숯불,경북 고령군 중앙로 57-0,외국식,42
77,전원생활촌,경북 고령군 백리로 416-7,한식,40
78,산막골식당,경북 고령군 영서로 3393-0,한식,38
79,생선명가거북명태고령대가야점,경북 고령군 대가야로 1313-0,외국식,36
80,이가네왕손짜장[중식],경북 고령군 다산로 688-0,외국식,33
81,고령모듬추어탕,경북 고령군 장기터길 10-7,한식,32
81,길손식당,경북 고령군 신간2길 20-0,외국식,32
83,황금터숯불촌,경북 고령군 대가야로 1427-0,한식,31
84,대한면옥고령점,경북 고령군 지산길 18-0,한식,30
84,정가네갈비,경북 고령군 대가야로 1427-0,한식,30
86,언니족발,경북 고령군 연조길 7-0,외국식,27
86,조아정,경북 고령군 대가야로 904-0,한식,27
86,강변보양탕,경북 고령군 사문나루3길 4-0,한식,27
89,회천강매운탕,경북 고령군 일량로 87-0,한식,26
89,강남숯불갈비,경북 고령군 상곡1길 31-0,한식,26
89,성산기사식당,경북 고령군 성산로 968-0,한식,26
92,양스김밥고령점,경북 고령군 왕릉로 117-0,간이음식,25
92,카페블루그린,경북 고령군 벌지로 190-0,카페/찻집,25
94,대영소머리국밥,경북 고령군 성산로 960-0,한식,24
95,선비꼬마김밥고령점,경북 고령군 중앙로 17-0,간이음식,23
95,다끼국수,경북 고령군 다산로 700-0,간이음식,23
97,시장할매국밥,경북 고령군 시장3길 21-7,한식,22
98,업텐브로피자고령점,경북 고령군 왕릉로 79-0,간이음식,21
98,국수본가,경북 고령군 왕릉로 88-0,한식,21
100,고령돼지국밥,경북 고령군 시장3길 3-0,간이음식,20
