연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,2.3
60~69세,5.1,4.6
50~59세,6.8,6.8
40~49세,8.8,8.1
30~39세,11.3,12.0
20~29세,11.3,16.0
10~19세,2.2,1.8
