동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
6144,108451,기타가족,형님_가족_식구,미식,맛집_맥주_바나나
5534,15958,자녀,아들_딸_학생,레포츠/운동,캠핑_낚시_헬스장
1362,6727,연인,애인_커플_남자친구,자연경관,계곡_바다_정원
1271,2439,친구,친구_지인_룸메,문화예술,노래방_갤러리카페_대학가
966,2304,부모님,아버지_할머니_할아버지,휴식/힐링,호캉스_피크닉_나들이
339,1539,학생,고딩_중딩_고등학생,반려동물,애견_반려견_대형견
292,376,회사동료,대리_직원_사원,체험,수학여행_마차체험_다도체험
80,190,배우자,부인_주말부부_집사람,역사유적,교회_묘지_한옥
12,0,싱글,혼자_싱글,,
