유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상북도 , 대구광역시,78.9,1
경상남도 , 대구광역시,10.1,1
부산광역시 , 대구광역시,3.1,1
경기도 , 대구광역시,1.6,1
충청북도 , 대구광역시,1.6,1
울산광역시 , 대구광역시,1.6,1
서울특별시 , 대구광역시,0.6,1
대전광역시 , 대구광역시,0.6,1
충청남도 , 대구광역시,0.5,1
전라북도 , 대구광역시,0.5,1
전라남도 , 대구광역시,0.3,1
강원도 , 대구광역시,0.2,1
광주광역시 , 대구광역시,0.2,1
인천광역시 , 대구광역시,0.1,1
세종특별자치시 , 대구광역시,0.1,1
제주특별자치도 , 대구광역시,0.0,1
 대구광역시,경상북도,74.7,2
 대구광역시,경상남도,11.1,2
 대구광역시,부산광역시,6.8,2
 대구광역시,울산광역시,1.7,2
 대구광역시,전라남도,1.0,2
 대구광역시,충청북도,0.8,2
 대구광역시,경기도,0.8,2
 대구광역시,전라북도,0.7,2
 대구광역시,강원도,0.6,2
 대구광역시,대전광역시,0.6,2
 대구광역시,충청남도,0.4,2
 대구광역시,서울특별시,0.4,2
 대구광역시,광주광역시,0.2,2
 대구광역시,인천광역시,0.1,2
 대구광역시,세종특별자치시,0.1,2
 대구광역시,제주특별자치도,0.0,2
