업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.202340077E9
쇼핑업,레저용품쇼핑,9.0230968358E10
쇼핑업,대형쇼핑몰,6.81256325603E11
쇼핑업,면세점,2.643854E7
숙박업,호텔,1.3561732835E10
숙박업,기타숙박,2.286607058E10
숙박업,캠핑장/펜션,1.133913E7
숙박업,콘도,2247000.0
식음료업,식음료,6.77033182771E11
여가서비스업,관광유원시설,2.837396005E9
여가서비스업,골프장,3.2471107205E10
여가서비스업,기타레저,1.7256602785E10
여가서비스업,문화서비스,8.448620058E9
여가서비스업,스키장,388000.0
여행업,여행업,9.33961E7
운송업,항공운송,5.625404E8
운송업,렌터카,7.01613647E8
운송업,육상운송,1.229362E7
