동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
858,9396,자녀,아들_딸_워킹맘,미식,맛집_바나나_술
515,1192,기타가족,엄마_남매_식구,레포츠/운동,낚시_캠핑_헬스장
503,653,연인,애인_커플_여자친구,문화예술,노래방_공장_동물원
294,300,회사동료,대리_부장_직장동료,휴식/힐링,테라피_힐링_나들이
97,180,친구,친구_지인_절친,자연경관,저수지_강변_하천
70,76,학생,고딩_중딩_대학생,반려동물,유기견_애견_반려견
40,22,부모님,할아버지_부모님_어머님,역사유적,교회_초가집_정자
24,0,배우자,아내_와이프_신부,,
3,0,싱글,혼자,,
