업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,7.8582167E7
쇼핑업,레저용품쇼핑,1.0272984628E10
쇼핑업,대형쇼핑몰,1.916243965E10
숙박업,호텔,1.9033706E8
숙박업,기타숙박,1.914601155E9
숙박업,캠핑장/펜션,1026500.0
식음료업,식음료,6.3025533546E10
여가서비스업,관광유원시설,1.752749E7
여가서비스업,골프장,1.5945657802E10
여가서비스업,기타레저,1.262063317E9
여가서비스업,문화서비스,6.63993471E8
여행업,여행업,33000.0
운송업,육상운송,1310500.0
운송업,렌터카,8955751.0
