연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,4.7
60~69세,7.8,7.6
50~59세,9.4,8.7
40~49세,9.1,7.1
30~39세,10.6,8.5
20~29세,9.3,6.9
10~19세,2.8,1.9
