연령대,남성방문 비율,여성방문 비율
70세 이상,2.0,1.4
60~69세,7.2,5.1
50~59세,10.9,7.7
40~49세,12.0,7.2
30~39세,14.7,10.6
20~29세,8.5,8.2
10~19세,1.6,1.4
