연령대,남성방문 비율,여성방문 비율
70세 이상,6.4,4.4
60~69세,12.3,7.2
50~59세,16.9,6.9
40~49세,11.2,4.5
30~39세,7.4,2.8
20~29세,6.8,6.1
10~19세,3.0,3.2
