기준연월,지역명,방문자 수
202108,강원도 양구군 ,288959.0
202110,강원도 양구군 ,266846.0
202109,강원도 양구군 ,263080.0
202111,강원도 양구군 ,209240.0
202112,강원도 양구군 ,188426.0
202201,강원도 양구군 ,195001.0
202202,강원도 양구군 ,144508.0
202203,강원도 양구군 ,183108.0
202204,강원도 양구군 ,269546.0
202205,강원도 양구군 ,284286.0
202206,강원도 양구군 ,229561.0
202207,강원도 양구군 ,272448.0
