순위,업소명,주소,분류,외지인 검색 수
1,양구재래식손두부,강원 양구군 학안로 6-0,한식,3255
2,광치막국수,강원 양구군 남동로 34-7,한식,2521
3,배꼽제빵소,강원 양구군 박수근로365번길 20-2,간이음식,2477
4,도촌막국수,강원 양구군 국토정중앙로 6-0,한식,2174
5,시래원,강원 양구군 봉화산로 457-0,한식,1439
6,전주식당,강원 양구군 비봉로 91-15,한식,1237
7,시래정,강원 양구군 황강길 16-23,한식,872
8,강원한우정육식당,강원 양구군 정중앙로 202-0,한식,849
9,이디야커피강원양구점,강원 양구군 중앙길 10-0,카페/찻집,677
10,양지말뫼막국수,강원 양구군 남동로321번길 40-0,한식,675
11,양구농협 동면지점 하나로마트,강원 양구군 금강산로 1696-0,기타음식,598
12,백년교동짬뽕[중식],강원 양구군 비봉로 6-12,외국식,576
13,옥천식당,강원 양구군 중앙길 68-0,한식,556
14,파로호국밥,강원 양구군 사명길 108-29,한식,546
15,아인53카페,강원 양구군 성곡로 200-1,외국식,515
16,롯데리아양구점,강원 양구군 양록길 99-0,간이음식,493
16,파리바게뜨양구점,강원 양구군 중앙길 12-0,간이음식,493
18,백두회관상리점,강원 양구군 중심로 110-21,한식,338
19,구암손두부,강원 양구군 구암리길38번길 20-0,한식,295
20,백토미가,강원 양구군 장거리길 17-0,한식,264
21,비봉식당,강원 양구군 비봉로 85-8,한식,256
22,대월숯불오골계구이,강원 양구군 춘양로 2725-0,한식,249
23,양자강[중식],강원 양구군 양록길 106-0,외국식,245
24,장수오골계,강원 양구군 양록길23번길 6-17,한식,236
25,동수리막국수,강원 양구군 파로호로 899-0,한식,222
26,배스킨라빈스강원양구점,강원 양구군 중앙길 9-0,간이음식,175
27,밤나무집식당,강원 양구군 소양석현길 34-0,외국식,174
28,양구손냉면,강원 양구군 정중앙로 183-6,한식,165
29,만대리농가레스토랑,강원 양구군 펀치볼로 1121-71,한식,160
29,시골분식,강원 양구군 삼팔선로 1-0,간이음식,160
31,풍미식당[중식],강원 양구군 펀치볼로 58-1,외국식,157
32,석장골오골계,강원 양구군 양록길23번길 16-7,한식,143
33,르쏠레이475,강원 양구군 박수근로365번길 84-11,카페/찻집,141
34,양구도촌삼계탕,강원 양구군 청춘로 39-37,한식,132
35,카페바라보다,강원 양구군 한반도섬길 76-0,카페/찻집,127
36,청수골쉼터,강원 양구군 정중앙로556번길 7-3,한식,126
37,고봉민김밥인양구상리점,강원 양구군 중심로 187-0,간이음식,120
38,귀빈,강원 양구군 파로호로 903-0,한식,116
38,이차돌강원도양구점,강원 양구군 양록길23번길 6-29,한식,116
40,대청마루,강원 양구군 해시계로 28-1,외국식,115
40,우정가든,강원 양구군 파로호로 949-0,한식,115
42,최가네,강원 양구군 양록길23번길 6-27,한식,114
43,빅보이 식당,강원 양구군 금강산로 831-4,한식,108
44,설빙양구점,강원 양구군 양록길 84-0,카페/찻집,102
45,카페까미노,강원 양구군 국토정중앙로 126-0,카페/찻집,100
46,팔랑폭포쉼터,강원 양구군 바랑길 106-17,한식,98
47,양구장칼국수,강원 양구군 중심로 41-7,한식,95
48,정자나무막국수,강원 양구군 정중앙로 710-0,한식,89
49,월운막국수,강원 양구군 금강산로 1877-0,한식,83
50,카페1001-8,강원 양구군 정중앙로 606-6,카페/찻집,82
50,호이안그릴가든,강원 양구군 박수근로 359-0,한식,82
50,용이초밥,강원 양구군 비봉로 42-1,외국식,82
53,일품양평해장국양구점,강원 양구군 관공서로 15-3,한식,81
54,장수오골계숯불구이,강원 양구군 양록길23번길 6-17,한식,79
55,미스터고릴라,강원 양구군 중앙길 43-35,외국식,70
55,화산뚝배기짬뽕[중식],강원 양구군 죽곡로 67-0,외국식,70
57,국수나무 양구청춘점,강원 양구군 청춘로 39-103,간이음식,67
58,하나로마트양구농협남면점,강원 양구군 정중앙로 629-0,기타음식,66
59,남면가든,강원 양구군 정중앙로 183-6,한식,62
59,오미막국수,강원 양구군 평화로 4820-0,한식,62
61,달밤,강원 양구군 황강길 16-8,카페/찻집,61
61,밤나무집식당,강원 양구군 소양석현길 34-0,한식,61
63,개미들의백년쭈꾸미,강원 양구군 중심로 186-1,외국식,60
63,대암회관,강원 양구군,한식,60
65,불티나닭갈비,강원 양구군 사명길 108-10,외국식,57
66,뚜레쥬르양구,강원 양구군 중앙길 18-0,간이음식,56
67,치엘로파스타,강원 양구군 청춘로 40-36,외국식,53
68,원리횟집,강원 양구군 삼팔선로 804-2,외국식,52
68,회포차,강원 양구군 사명길 108-0,외국식,52
70,초가뜰,강원 양구군 구암리길34번길 11-0,한식,51
71,무한밥상,강원 양구군 양록길23번길 12-1,한식,50
72,피자알볼로양구점,강원 양구군 양록길 19-0,간이음식,49
73,한국순대양구점,강원 양구군 비봉로 80-10,한식,48
74,감람원,강원 양구군 황강길 16-27,한식,47
74,우리집식당,강원 양구군 관공서로 21-1,한식,47
74,이가돈가,강원 양구군 사명길 118-10,한식,47
77,그집막국수,강원 양구군 구암리길 14-14,한식,46
77,산채로,강원 양구군 관공서로 21-4,한식,46
77,양촌식당,강원 양구군 양록길23번길 16-4,한식,46
80,소나무함흥냉면막국수,강원 양구군 청춘로 82-38,한식,45
81,교동짬뽕[중식],강원 양구군 관공서로 21-0,외국식,44
82,월명낚시터식당,강원 양구군 간척월명로 1715-0,한식,43
82,카페포레스트,강원 양구군 정중앙로 39-0,카페/찻집,43
82,양구밥상,강원 양구군 박수근로 367-0,한식,43
85,풀향기,강원 양구군 양록길23번길 12-27,한식,41
86,위_러스틱까페,강원 양구군 광치령로1794번길 240-0,카페/찻집,39
87,처음처럼,강원 양구군 양록길23번길 12-8,한식,38
87,양구냉면봉구주물럭,강원 양구군 양록길23번길 16-4,한식,38
89,웅진그린송어장,강원 양구군 소양호로 1938-0,한식,37
89,한양부대전골전문,강원 양구군 양록길 84-0,외국식,37
91,수영 감자탕,강원 양구군 비봉로 46-16,한식,35
92,별채막국수,강원 양구군 비봉로 99-6,한식,34
92,안심목장,강원 양구군 청춘로 19-0,한식,34
94,월운막국수,강원 양구군 금강산로 1873-4,한식,33
95,해바라기식당,강원 양구군 펀치볼로 65-0,한식,32
95,육공판양구점,강원 양구군 관공서로43번길 12-0,한식,32
97,동대문엽기떡볶이강원양구점,강원 양구군 양록길 85-0,간이음식,31
97,엄마가산채원,강원 양구군 황강길 28-0,한식,31
97,양구가마솥설렁탕,강원 양구군 비봉로 46-0,한식,31
100,쌍둥이네가보자토종순대국,강원 양구군 비봉로 6-12,한식,30
