연령대,남성방문 비율,여성방문 비율
70세 이상,7.2,6.7
60~69세,10.2,8.3
50~59세,13.9,8.4
40~49세,11.6,7.4
30~39세,7.6,3.8
20~29세,3.9,2.1
10~19세,4.0,2.9
