동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
22,1345,기타가족,동서_가족_형,자연경관,바다_바닷가_섬,다도해해상국립공원(고흥)
8,257,회사동료,차장_대리,미식,라면_매운탕_해산물,다도해해상국립공원(고흥)
5,84,부모님,아빠_어머니_아버지,레포츠/운동,산행_등산_골프장,다도해해상국립공원(고흥)
2,51,친구,친구,역사유적,다리_유적지_유네스코,다도해해상국립공원(고흥)
1,23,자녀,학생,문화예술,전시관_박물관_클럽,다도해해상국립공원(고흥)
1,6,배우자,남편,휴식/힐링,힐링_생태관광,다도해해상국립공원(고흥)
0,2,,,반려동물,동물,다도해해상국립공원(고흥)
0,2,,,체험,달고나체험,다도해해상국립공원(고흥)
