순위,업소명,주소,분류,합산 검색 수
1,만수정본점,경기 용인시 기흥구 신정로 270-4,외국식,44498
2,죽전카페거리,경기 용인시 기흥구 죽전로15번길 11-2,기타음식,34120
3,고매커피,경기 용인시 기흥구 원고매로2번길 85-2,카페/찻집,26901
4,스타벅스용인보정DT점,경기 용인시 기흥구 용구대로2469번길 165-0,카페/찻집,24824
5,롤링트라이브,경기 용인시 기흥구 신정로 221-0,카페/찻집,21766
6,신포리쭈꾸미볶음,경기 용인시 기흥구 이현로29번길 54-20,외국식,21652
7,엘리펀트빌리지,경기 용인시 기흥구 언동로71번길 51-0,외국식,21453
8,물레방아,경기 용인시 기흥구 지삼로250번길 27-0,한식,20861
9,나인블럭신갈점,경기 용인시 기흥구 용구대로2145번길 31-0,카페/찻집,20550
10,토박이네,경기 용인시 기흥구 중부대로 313-0,한식,18573
11,스타벅스수원IC DT점,경기 용인시 기흥구 중부대로 56-0,카페/찻집,15785
12,맥도날드용인보라DT점,경기 용인시 기흥구 용구대로 1861-0,간이음식,15366
13,스타벅스용인보라DT점,경기 용인시 기흥구 용구대로 1877-0,카페/찻집,15197
14,맥도날드용인신갈DT점,경기 용인시 기흥구 중부대로 266-0,간이음식,15035
15,양평해장국기흥IC점,경기 용인시 기흥구 원고매로 48-0,한식,15003
16,동백궁,경기 용인시 기흥구 동백죽전대로 489-0,한식,13683
17,스타벅스용인마북DT점,경기 용인시 기흥구 용구대로 2330-0,카페/찻집,13413
18,맥도날드용인마북DT점,경기 용인시 기흥구 용구대로 2420-0,간이음식,13232
19,삼동소바,경기 용인시 기흥구 이현로29번길 54-3,외국식,13102
20,오뜨아르,경기 용인시 기흥구 기흥단지로121번길 9-0,외국식,12848
21,원평시골장터순대국밥,경기 용인시 기흥구 공세로 10-0,한식,12788
22,나인블럭기흥점,경기 용인시 기흥구 공세로 34-0,카페/찻집,12188
23,농우본수원갈비,경기 용인시 기흥구 흥덕4로15번길 8-0,한식,11960
24,맥도날드용인동백DT점,경기 용인시 기흥구 어정로 106-0,간이음식,11798
25,총각손칼국수,경기 용인시 기흥구 신구로12번길 6-0,한식,11544
26,살살녹소,경기 용인시 기흥구 석현로12번길 44-0,한식,11061
27,메밀래,경기 용인시 기흥구 용구대로2145번길 23-0,외국식,11000
28,수진옥,경기 용인시 기흥구 석성로521번길 6-0,한식,10986
29,콩게미,경기 용인시 기흥구 공세로 20-0,한식,10906
30,스타벅스용인동백DT점,경기 용인시 기흥구 어정로 102-0,카페/찻집,10686
31,한국관기흥점,경기 용인시 기흥구 기흥단지로 8-0,한식,10562
32,참우돈가,경기 용인시 기흥구 청마로17번길 3-0,한식,10418
33,나주집,경기 용인시 기흥구 흥덕4로 25-0,한식,10280
34,구성커피로스터스,경기 용인시 기흥구 이현로29번길 81-1,카페/찻집,10191
35,큰손식당,경기 용인시 기흥구 공세로 243-0,한식,10081
36,화덕위에고등어,경기 용인시 기흥구 용구대로 2181-0,한식,10058
37,장수한우프라자용인점,경기 용인시 기흥구 흥덕4로15번길 2-0,한식,9972
38,가오리와방패연[한식],경기 용인시 기흥구 하갈로 98-0,한식,9882
39,송도갈비용인민속촌점,경기 용인시 기흥구 사은로84번길 6-0,한식,9859
40,쉐프가수최영현의취팔러마[중식],경기 용인시 기흥구 지삼로 68-0,외국식,9799
41,어반런드렛 더 테라스,경기 용인시 기흥구 용구대로2469번길 47-0,카페/찻집,9605
42,교동면옥용인영덕점,경기 용인시 기흥구 석현로12번길 30-0,한식,9424
43,일만호백합샤브샤브,경기 용인시 기흥구 기흥단지로 94-0,외국식,8899
44,만미정,경기 용인시 기흥구 신정로 210-0,외국식,8867
45,떼레노시떼,경기 용인시 기흥구 기흥단지로 81-1,카페/찻집,8837
46,사또가든[한식],경기 용인시 기흥구 기흥단지로 89-0,한식,8759
47,큰마당감자탕,경기 용인시 기흥구 한보라1로 5-0,한식,8601
48,수담,경기 용인시 기흥구 죽전로27번길 14-6,한식,8511
49,어반리프,경기 용인시 기흥구 공세로 191-0,간이음식,8240
50,브레드쿠쿰,경기 용인시 기흥구 흥덕4로 75-0,간이음식,8101
51,떼레노시떼스페셜점,경기 용인시 기흥구 기흥단지로 81-2,카페/찻집,8016
52,삼부자갈비경희대점,경기 용인시 기흥구 덕영대로 1811-2,한식,7917
53,천지연기흥동탄IC점,경기 용인시 기흥구 삼성2로96번길 29-45,한식,7744
54,스윙스윙커피,경기 용인시 기흥구 언동로 85-0,카페/찻집,7684
55,콩사랑청국장[한식],경기 용인시 기흥구 석성로521번길 14-1,한식,7619
56,수담보라민속촌점,경기 용인시 기흥구 용구대로1900번길 3-0,한식,7486
57,고매옥,경기 용인시 기흥구 원고매로2번길 3-0,한식,7251
58,이당비스트로용인점,경기 용인시 기흥구 용구대로 2382-8,외국식,7220
59,교동짬뽕신갈점 [중식],경기 용인시 기흥구 용구대로 2143-0,외국식,7189
60,소나무가있는풍경,경기 용인시 기흥구 중부대로 397-0,한식,7002
61,한정식로움[한식],경기 용인시 기흥구 청명산로 115-0,한식,6958
62,나주집본점,경기 용인시 기흥구 기흥로14번길 10-12,한식,6633
63,더노벰버라운지용인서천점,경기 용인시 기흥구 서천로172번길 31-0,카페/찻집,6587
64,자작나무갈비,경기 용인시 기흥구 동백죽전대로 557-0,한식,6363
65,스타벅스용인언남점,경기 용인시 기흥구 구성로 120-0,카페/찻집,6316
66,몽키그릴,경기 용인시 기흥구 지삼로 227-0,한식,6281
67,카페서천,경기 용인시 기흥구 서그내로49번길 13-0,카페/찻집,6177
68,개린이네,경기 용인시 기흥구 고매로43번길 12-23,카페/찻집,6135
69,암소제비추리,경기 용인시 기흥구 석성로 107-0,한식,5993
70,어반리,경기 용인시 기흥구 원고매로 8-0,카페/찻집,5901
71,성남숯불갈매기살,경기 용인시 기흥구 이현로29번길 19-0,한식,5879
72,황금오리,경기 용인시 기흥구 지삼로250번길 12-0,외국식,5765
73,동백식탁,경기 용인시 기흥구 동백중앙로 283-0,외국식,5757
74,서울24시감자탕,경기 용인시 기흥구 평촌2로1번길 4-9,한식,5645
75,허대감,경기 용인시 기흥구 용구대로1890번길 1-0,한식,5623
76,돈까스클럽신갈점,경기 용인시 기흥구 용구대로2145번길 7-0,외국식,5481
77,홍록기파티하우스수원점,경기 용인시 기흥구 흥덕1로 13-0,외국식,5469
78,멍스토리,경기 용인시 기흥구 공세로82번길 32-0,카페/찻집,5396
79,마이플레이버용인,경기 용인시 기흥구 동백죽전대로527번길 98-8,간이음식,5336
80,만우정본점,경기 용인시 기흥구 신정로 296-0,외국식,5324
81,뜰채[한식],경기 용인시 기흥구 기흥단지로 81-7,한식,5288
82,메이란본점 [중식],경기 용인시 기흥구 동백죽전대로527번길 98-4,외국식,5147
83,형가네콩나물국밥,경기 용인시 기흥구 흥덕4로 26-0,한식,5078
84,버거킹용인동백점,경기 용인시 기흥구 동백5로 23-0,간이음식,4972
85,스타벅스용인상하DT점,경기 용인시 기흥구 중부대로 771-0,카페/찻집,4927
86,뿅의전설보정점 [중식],경기 용인시 기흥구 이현로29번길 46-2,외국식,4894
87,커피라이커스,경기 용인시 기흥구 기흥단지로 171-1,카페/찻집,4788
88,스타벅스용인보정점,경기 용인시 기흥구 죽전로 20-0,카페/찻집,4777
89,타짜오리하우스용인점,경기 용인시 기흥구 청명산로 97-1,외국식,4730
90,스타벅스용인기흥구청점,경기 용인시 기흥구 구갈로 71-18,카페/찻집,4707
91,버거킹용인신갈점,경기 용인시 기흥구 중부대로 375-0,간이음식,4650
92,스타벅스한국민속촌DT점,경기 용인시 기흥구 사은로 110-0,카페/찻집,4626
93,더뷰17,경기 용인시 기흥구 한일로9번길 33-0,외국식,4535
94,먹쇠본갈비,경기 용인시 기흥구 민속촌로 31-0,한식,4530
95,장지리해장국,경기 용인시 기흥구 삼성2로42번길 4-0,한식,4520
96,제주은희네해장국용인구성점,경기 용인시 기흥구 구성로 129-0,한식,4499
97,삼교리동치미막국수영덕점,경기 용인시 기흥구 흥덕1로 30-0,한식,4494
