업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,7.78481191E8
쇼핑업,레저용품쇼핑,1.7224970732E10
쇼핑업,대형쇼핑몰,1.00970059768E11
숙박업,캠핑장/펜션,1.569521E7
숙박업,기타숙박,2.029528783E9
숙박업,호텔,3.1481516E7
식음료업,식음료,1.11544021829E11
여가서비스업,관광유원시설,2.756487357E9
여가서비스업,골프장,4.1636548813E10
여가서비스업,기타레저,2.196944855E9
여가서비스업,문화서비스,1.422615656E9
여행업,여행업,4298000.0
운송업,렌터카,1.56015E7
운송업,육상운송,270000.0
