순위,관광지명,주소,분류,외지인 검색 수
1,이케아기흥점,경기 용인시 기흥구 신고매로 62-0,쇼핑몰,315756
2,한국민속촌,경기 용인시 기흥구 민속촌로 90-0,역사유적지,184318
3,태광CC,경기 용인시 기흥구 흥덕4로 77-0,육상레저스포츠,93499
4,골드CC,경기 용인시 기흥구 기흥단지로 398-0,육상레저스포츠,88836
5,수원CC,경기 용인시 기흥구 중부대로 495-0,육상레저스포츠,83058
6,88CC,경기 용인시 기흥구 석성로521번길 169-0,육상레저스포츠,76151
7,리빙파워센터,경기 용인시 기흥구 신고매로 59-0,쇼핑몰,73355
8,한성CC,경기 용인시 기흥구 구교동로 151-0,육상레저스포츠,71450
9,롯데프리미엄아울렛기흥점,경기 용인시 기흥구 신고매로 124-0,쇼핑몰,54318
10,AK&기흥점,경기 용인시 기흥구 기흥역로 63-0,쇼핑몰,41196
11,코리아퍼블릭CC,경기 용인시 기흥구 기흥단지로 224-0,육상레저스포츠,35302
12,남부CC,경기 용인시 기흥구 사은로 163-0,육상레저스포츠,29978
13,경기도어린이박물관,경기 용인시 기흥구 상갈로 6-0,전시시설,29613
14,용인자동차극장,경기 용인시 기흥구,공연시설,28301
15,남부골프연습장,경기 용인시 기흥구 민속촌로 95-0,육상레저스포츠,22073
16,용인조정경기장,경기 용인시 기흥구 동탄기흥로 923-0,수상레저스포츠,13847
17,만골근린공원,경기 용인시 기흥구 기흥로116번길 10-0,도시공원,12924
18,쥬네브스타월드,경기 용인시 기흥구 동백중앙로 225-6,쇼핑몰,10906
19,기흥레스피아호수공원,경기 용인시 기흥구 하갈로 0-0,도시공원,10524
20,경기도박물관,경기 용인시 기흥구 상갈로 6-0,전시시설,10497
21,경기남부경찰청용인체력단련장,경기 용인시 기흥구 언남로 74-0,육상레저스포츠,10023
22,기흥호수공원,경기 용인시 기흥구,도시공원,9854
23,어정가구단지,경기 용인시 기흥구 언동로 178-0,기타쇼핑시설,9144
24,백남준아트센터,경기 용인시 기흥구 백남준로 10-0,전시시설,8571
25,얼레이호텔,경기 용인시 기흥구 신정로 231-0,호텔,8247
26,기흥레스피아축구장,경기 용인시 기흥구,레저스포츠시설,7798
27,올리브스퀘어,경기 용인시 기흥구 석성로 94-0,쇼핑몰,7458
28,롯데시네마용인기흥,경기 용인시 기흥구 기흥역로 63-0,공연시설,7306
29,동백호수공원,경기 용인시 기흥구,도시공원,6928
30,리디자인호텔,경기 용인시 기흥구 동백3로11번길 43-0,호텔,6561
