연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,5.5
60~69세,7.9,7.7
50~59세,9.1,7.5
40~49세,8.0,5.8
30~39세,8.7,6.7
20~29세,9.7,10.1
10~19세,3.9,3.2
