연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,5.1
60~69세,15.6,15.1
50~59세,9.2,14.4
40~49세,6.5,3.8
30~39세,5.1,7.5
20~29세,4.5,3.0
10~19세,1.4,3.6
