연령대,남성방문 비율,여성방문 비율
70세 이상,4.7,7.3
60~69세,9.9,10.8
50~59세,12.4,14.8
40~49세,7.7,8.8
30~39세,5.6,5.5
20~29세,4.5,5.1
10~19세,1.2,1.1
