기준연월,지역명,검색량(건)
202108,서울특별시 은평구 ,495
202109,서울특별시 은평구 ,670
202110,서울특별시 은평구 ,601
202111,서울특별시 은평구 ,448
202112,서울특별시 은평구 ,85
202201,서울특별시 은평구 ,93
202202,서울특별시 은평구 ,44
202203,서울특별시 은평구 ,8
202204,서울특별시 은평구 ,43
202205,서울특별시 은평구 ,73
202206,서울특별시 은평구 ,42
202207,서울특별시 은평구 ,95
