순위,업소명,주소,분류,외지인 검색 수
1,1인1잔,서울 은평구 연서로 534-0,카페/찻집,13343
2,송추가마골은평점,서울 은평구 북한산로 276-0,한식,11204
3,아웃백스테이크하우스구파발점,서울 은평구 통일로 1080-0,외국식,8814
4,송추가마골은평2호점,서울 은평구 북한산로 228-1,한식,7599
5,산들애건강밥상,서울 은평구 대서문길 43-16,한식,6374
6,북한산제빵소,서울 은평구 연서로48길 52-0,간이음식,5189
7,만석장,서울 은평구 대서문길 43-10,한식,5101
8,쿠우쿠우연신내점,서울 은평구 통일로 856-0,외국식,4619
9,맥도날드연신내,서울 은평구 연서로 213-0,간이음식,4388
10,봉희설렁탕본점,서울 은평구 증산로 413-0,한식,4151
11,스타벅스은평구청입구점,서울 은평구 은평로 170-0,카페/찻집,4003
12,가야밀냉면해물칼국수,서울 은평구 대서문길 36-0,한식,3994
13,롱브레드은평한옥마을점,서울 은평구 연서로 530-0,외국식,3866
14,만포면옥본점,서울 은평구 연서로 171-0,한식,3804
15,스타벅스진관DT점,서울 은평구 연서로 645-0,카페/찻집,3701
16,횟집울릉도,서울 은평구 서오릉로 29-4,외국식,3646
17,홍익돈까스은평점,서울 은평구 북한산로 232-0,외국식,3502
18,버거킹박석고개SK DT점,서울 은평구 통일로 945-0,간이음식,3443
19,홍제동우동국수,서울 은평구 서오릉로 242-0,한식,3314
20,경복궁녹번점,서울 은평구 서오릉로 4-0,한식,3259
21,양촌리은평점,서울 은평구 은평로 141-0,한식,3010
22,버거킹녹번대성GS점,서울 은평구 통일로 642-0,간이음식,2865
23,스타벅스구파발역점,서울 은평구 진관2로 12-0,카페/찻집,2792
24,벙구갈비,서울 은평구 응암로 269-0,한식,2688
25,할리스연신내점,서울 은평구 연서로 212-0,카페/찻집,2413
26,전문서부감자국,서울 은평구 서오릉로 8-0,한식,2345
27,스타벅스불광역점,서울 은평구 통일로 715-0,카페/찻집,2221
28,갈현동할머니떡볶이,서울 은평구 통일로87길 8-1,간이음식,2200
29,청솔집,서울 은평구 연서로54길 67-0,한식,2190
30,제주은희네해장국증산점,서울 은평구 증산로 335-0,한식,2156
31,세븐차이나[중식],서울 은평구 북한산로 242-0,외국식,2053
32,37.5녹번점,서울 은평구 통일로 636-0,카페/찻집,1955
33,1인1상,서울 은평구 연서로 534-0,기타음식,1936
34,역촌왕돈까스역촌본점,서울 은평구 진흥로 121-1,외국식,1935
35,삼천리골돼지집,서울 은평구 연서로54길 32-0,한식,1824
36,사슴집,서울 은평구 연서로54길 20-1,한식,1822
37,맥도날드구산점,서울 은평구 연서로 131-0,간이음식,1819
38,탐앤탐스DMC탐스커버리점,서울 은평구 수색로 195-0,카페/찻집,1809
39,중화원[중식],서울 은평구 통일로66길 10-16,외국식,1748
40,삿뽀로녹번점,서울 은평구 서오릉로 4-0,외국식,1747
41,원조두꺼비집불오징어,서울 은평구 연서로28길 5-0,한식,1719
42,효면옥,서울 은평구 증산로 429-0,한식,1714
43,원조양평해장국,서울 은평구 연서로 203-0,한식,1702
44,버거킹연신내역점,서울 은평구 통일로 834-0,간이음식,1680
45,머슴과마님,서울 은평구 응암로 369-1,한식,1622
46,카페볼가심,서울 은평구 진관길 10-0,카페/찻집,1597
47,이가네가마솥설렁탕,서울 은평구 진흥로 130-0,한식,1579
48,아리산채[중식],서울 은평구 수색로 217-1,외국식,1566
49,둘렛길맛집,서울 은평구 불광로18가길 49-0,한식,1564
50,스타벅스구산역점,서울 은평구 연서로 146-0,카페/찻집,1485
51,가이오국수본점,서울 은평구 연서로 132-0,한식,1482
52,스타벅스연신내역사거리점,서울 은평구 통일로 842-0,카페/찻집,1472
53,제주도그릴본점,서울 은평구 응암로 373-0,한식,1432
54,스타벅스구파발사거리점,서울 은평구 진관3로 21-0,카페/찻집,1414
55,본페뜨은평점,서울 은평구 통일로71길 16-0,외국식,1406
56,모이세해장국,서울 은평구 연서로 60-0,한식,1404
57,오레노라멘은평점,서울 은평구 불광천길 366-0,외국식,1356
58,미스터아구DMC점,서울 은평구 수색로 190-0,한식,1352
59,신라갈비,서울 은평구 북한산로 281-12,한식,1341
60,벙구갈비,서울 은평구 은평로 32-0,한식,1327
61,신선설농탕연신내역점,서울 은평구 통일로 871-0,한식,1299
62,투썸플레이스은평구청점,서울 은평구 은평로 194-0,카페/찻집,1292
63,보원집,서울 은평구 역말로 83-25,한식,1274
64,응암동감자탕골목,서울 은평구,기타음식,1246
65,우주미,서울 은평구 은평로 185-0,한식,1233
66,도미노피자구파발점,서울 은평구 진관4로 17-0,간이음식,1219
67,근린커피,서울 은평구 응암로21길 23-0,카페/찻집,1210
68,롯데리아불광점,서울 은평구 통일로 741-0,간이음식,1207
69,떡산,서울 은평구 연서로 247-1,간이음식,1194
70,참나무본가은평점,서울 은평구 통일로 1020-0,한식,1182
71,북한산큰숲베이커리,서울 은평구 북한산로 271-3,간이음식,1165
72,보들이쭈꾸미,서울 은평구 은평로 46-0,외국식,1164
73,애슐리퀸즈롯데몰은평점,서울 은평구 통일로 1050-0,외국식,1156
74,YM에스프레소룸,서울 은평구 진관3로 67-0,카페/찻집,1147
75,채선당구산점,서울 은평구 연서로 106-0,외국식,1138
76,쏘렌토북한산은평점,서울 은평구 북한산로 226-0,외국식,1113
77,투썸플레이스은평한옥마을점,서울 은평구 진관길 7-0,카페/찻집,1102
78,금바위감자탕증산점,서울 은평구 증산로 353-0,한식,1090
79,둔내막국수,서울 은평구 북한산로 255-0,한식,1086
80,등촌샤브칼국수은평뉴타운점,서울 은평구 북한산로 277-0,한식,1048
81,HUGA,서울 은평구 진관2로 19-0,카페/찻집,1040
82,대림시장감자국거리,서울 은평구 응암로 172-0,기타음식,1038
83,KFC불광역점,서울 은평구 통일로 750-0,간이음식,1023
84,폴스타베이커스,서울 은평구 서오릉로 256-0,카페/찻집,1006
85,플롭,서울 은평구 불광천길 338-0,간이음식,989
86,응암오거리먹자골목길,서울 은평구,기타음식,987
87,탕면[중식],서울 은평구 진관3로 33-0,외국식,977
88,스페이스헬레나,서울 은평구 진관길 4-0,카페/찻집,955
89,태조대림감자국,서울 은평구 응암로 172-0,한식,949
90,진곰숯불갈비,서울 은평구 증산로 345-0,한식,915
91,스시쇼부[일식],서울 은평구 은평로13길 11-9,외국식,886
91,복호두은평역촌점,서울 은평구 진흥로1길 28-0,간이음식,886
93,은평한우골직거래장터,서울 은평구 북한산로 271-0,한식,880
94,넷길이콩나물국밥,서울 은평구 진흥로 139-0,외국식,872
95,오봉집녹번점,서울 은평구 진흥로 66-0,한식,864
96,은평어시장,서울 은평구 응암로 169-0,외국식,853
97,야래향[중식],서울 은평구 통일로 1010-0,외국식,825
98,동굴과화로구이,서울 은평구 은평로 185-0,한식,821
99,북한산 손칼국수,서울 은평구 대서문길 36-0,한식,814
100,삼천리골토속정,서울 은평구 연서로54길 30-0,한식,782
