업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.069258E7
쇼핑업,레저용품쇼핑,2.01307717E8
쇼핑업,대형쇼핑몰,6.1022606E8
숙박업,캠핑장/펜션,2785300.0
숙박업,기타숙박,3.39572068E8
식음료업,식음료,9.480843156E9
여가서비스업,골프장,3.01581845E9
여가서비스업,기타레저,1.34551791E8
여가서비스업,문화서비스,1.396916E8
여가서비스업,관광유원시설,3310600.0
여행업,여행업,8390000.0
