순위,관광지명,주소,분류,외지인 검색 수
1,한맥CC,경북 예천군 한맥골프장길 72-0,육상레저스포츠,14923
2,삼강주막,경북 예천군 삼강리길 27-0,역사유적지,13242
3,회룡포,경북 예천군,기타관광,12740
4,회룡포전망대,경북 예천군 회룡대길 168-0,랜드마크관광,9243
5,예천곤충생태원,경북 예천군 은풍로 1045-0,기타관광,7637
6,예천진호국제양궁장,경북 예천군 양궁장길 38-0,육상레저스포츠,5045
7,용문사,경북 예천군 용문사길 285-30,종교성지,3991
8,예천온천,경북 예천군 온천길 27-0,웰니스관광,3157
9,삼강나루캠핑장,경북 예천군 삼강리길 47-14,캠핑,2972
10,예천체력단련장,경북 예천군,육상레저스포츠,2716
11,학가산자연휴양림,경북 예천군 휴양림길 210-0,자연공원,2332
12,메가박스경북도청,경북 예천군 새움3로 70-0,공연시설,2285
13,석송령,경북 예천군,역사유적지,2266
14,예천상설시장,경북 예천군 상설시장1길 6-0,시장,2250
15,더비경프라이빗풀빌라,경북 예천군 덕암로 1123-35,펜션/민박,2104
16,초간정,경북 예천군 용문경천로 874-0,역사유적지,2100
17,비앤비 모텔,경북 예천군 효자로 119-0,모텔,2018
18,파라다이스호텔,경북 예천군 효자로 114-0,호텔,1957
19,뿅뿅다리,경북 예천군,기타레저스포츠,1803
20,소백산하늘자락공원,경북 예천군,도시공원,1757
21,장안사,경북 예천군 회룡대길 168-0,종교성지,1432
22,예천박물관,경북 예천군 복골길 150-0,전시시설,1386
23,녹스모텔,경북 예천군 봉호로 4191-3,모텔,1250
24,예천양수발전소홍보관,경북 예천군,전시시설,1240
25,선몽대,경북 예천군 선몽대길 74-0,역사유적지,1207
26,예천천문우주센터,경북 예천군 충효로 1078-0,전시시설,1197
27,한천체육공원,경북 예천군,도시공원,1080
28,강문화전시관,경북 예천군 삼강리길 53-23,전시시설,1014
29,신라식물원,경북 예천군 충효로 1752-0,테마공원,951
30,예천청소년수련관,경북 예천군 충효로 393-0,육상레저스포츠,864
31,명봉사,경북 예천군 명봉사길 62-0,종교성지,835
32,금당실전통마을,경북 예천군 금당실길 118-32,농/산/어촌체험,734
33,용궁원천탕,경북 예천군 경서로 1192-34,웰니스관광,617
34,앤모텔,경북 예천군 봉덕로 2-0,모텔,455
35,새움정,경북 예천군 옥천길 30-0,캠핑,423
36,다이소경북도청신도시점,경북 예천군 수변로 109-0,기타쇼핑시설,411
37,예천시장,경북 예천군 시장로 50-0,시장,394
38,백두쇼핑,경북 예천군 충효로 280-0,쇼핑몰,392
39,운암저수지,경북 예천군,자연경관(하천/해양),388
40,소울모텔,경북 예천군 시장로 78-5,모텔,382
41,용궁시장,경북 예천군 용궁로 118-0,시장,370
42,K모텔,경북 예천군 충효로 1060-0,모텔,365
43,물맑은산골펜션,경북 예천군 석항명봉로 1168-0,펜션/민박,343
44,그랜드모텔,경북 예천군 봉덕로 9-0,모텔,340
45,크리스탈여관,경북 예천군 군청앞길 21-0,모텔,298
46,돈답저수지,경북 예천군,자연경관(하천/해양),297
47,명봉사계곡,경북 예천군,자연경관(산),291
48,죽안저수지,경북 예천군,자연경관(하천/해양),287
49,리버사이드모텔,경북 예천군 지풍로 1027-0,모텔,275
50,대연호텔,경북 예천군 한천길 9-0,호텔,267
51,복덩이펜션민박,경북 예천군 미호길 156-21,펜션/민박,263
52,감천저수지,경북 예천군,자연경관(하천/해양),261
53,강변모텔,경북 예천군 충효로 238-0,모텔,256
53,예천목재문화체험장,경북 예천군 도효자로 2142-0,기타문화관광지,256
55,가오실공원,경북 예천군,도시공원,247
