순위,관광지명,주소,분류,외지인 검색 수
1,안동하회마을,경북 안동시 하회종가길 2-1,역사유적지,76337
2,월영교,경북 안동시,기타관광,49416
3,안동구시장,경북 안동시 번영1길 47-0,시장,38217
4,도산서원,경북 안동시 도산서원길 154-0,역사유적지,25758
5,안동그랜드호텔,경북 안동시 관광단지로 346-84,호텔,18111
6,낙강물길공원,경북 안동시,도시공원,16442
7,병산서원,경북 안동시 병산길 386-0,역사유적지,13995
8,리버힐CC,경북 안동시 풍일로 1572-0,육상레저스포츠,13400
9,만휴정,경북 안동시 묵계하리길 42-0,역사유적지,12355
10,중앙신시장,경북 안동시 대안로 98-10,시장,11359
11,봉정사,경북 안동시 봉정사길 222-0,종교성지,11148
12,낙동강12경(부용경)부용대,경북 안동시 광덕솔밭길 72-0,역사유적지,8982
13,CM파크호텔,경북 안동시 검무로 10-17,호텔,7930
14,남안동CC,경북 안동시 풍일로 1887-0,육상레저스포츠,7585
15,안동레이크GC,경북 안동시 관광단지로 316-0,육상레저스포츠,6879
16,주토피움,경북 안동시 관광단지로 346-95,테마공원,6835
17,리첼호텔,경북 안동시 관광단지로 346-69,호텔,5883
18,케이스호텔안동점,경북 안동시 강남2길 60-16,모텔,5859
19,안동시농산물도매시장,경북 안동시 유통단지길 100-0,시장,5824
20,안동청과합자회사,경북 안동시 유통단지길 100-0,시장,5449
21,안동문화예술의전당,경북 안동시 축제장길 66-0,공연시설,4791
22,암산유원지,경북 안동시 암산1길 59-0,복합관광시설,4437
23,안동호반자연휴양림,경북 안동시 퇴계로 2189-0,자연공원,4411
24,안동수산물도매시장,경북 안동시 유통단지길 64-0,시장,4287
25,구름에,경북 안동시 민속촌길 190-0,콘도미니엄,4036
26,안동학가산온천,경북 안동시 학가산온천길 14-0,웰니스관광,3634
27,유교랜드,경북 안동시 관광단지로 346-30,기타레저스포츠,3597
28,고려호텔,경북 안동시 영가로 13-0,호텔,2996
29,CGV안동,경북 안동시 경동로 841-0,공연시설,2982
30,농암종택,경북 안동시 가송길 162-133,역사유적지,2737
31,스위트호텔,경북 안동시 옥동길 97-6,모텔,2632
32,선성수상길,경북 안동시 선성중앙길 77-0,기타레저스포츠,2585
33,임하호수상레저타운캠핑장,경북 안동시 선착장길 71-0,캠핑,2529
34,안동시립민속박물관,경북 안동시 민속촌길 13-0,전시시설,2500
35,롯데시네마프리미엄안동,경북 안동시 경북대로 418-0,공연시설,2303
36,미스터션샤인촬영지(만휴정),경북 안동시 묵계하리길 42-0,기타문화관광지,2217
37,금소생태공원,경북 안동시,도시공원,2192
38,쇼모텔,경북 안동시 옥동3길 41-6,모텔,2089
39,계명산자연휴양림,경북 안동시,자연공원,2050
40,안동임청각,경북 안동시 임청각길 63-0,역사유적지,1905
41,화천서원,경북 안동시 광덕솔밭길 72-0,역사유적지,1846
42,안동센트럴호텔,경북 안동시 남문로 10-3,모텔,1837
43,안동강변구장,경북 안동시,레저스포츠시설,1783
44,안동중앙문화의거리,경북 안동시,기타쇼핑시설,1782
45,선성현문화단지한옥체험관,경북 안동시 선성5길 8-0,기타관광,1768
46,그라스원,경북 안동시,기타관광,1761
47,비앤비모텔,경북 안동시 대안로 29-0,모텔,1748
48,넘버25호텔안동역점,경북 안동시 맑은샘4길 13-0,모텔,1742
49,호텔누리다,경북 안동시 중앙로 81-0,모텔,1708
50,꿈의궁전모텔,경북 안동시 퇴계로 64-0,모텔,1685
51,안동파크관광호텔,경북 안동시 경동로 707-0,호텔,1671
52,단호샌드파크캠핑장,경북 안동시 풍산단호로 835-35,캠핑,1656
53,리치모텔,경북 안동시 경북대로 358-0,모텔,1609
54,이육사문학관,경북 안동시 백운로 525-0,전시시설,1606
55,안동군자마을,경북 안동시 군자리길 29-0,역사유적지,1589
56,구담시장,경북 안동시 섬마길 0-0,시장,1560
57,지례예술촌,경북 안동시 지례예술촌길 427-0,기타문화관광지,1468
58,호텔얌안동문화의거리점,경북 안동시 음식의길 32-13,모텔,1441
59,용상시장,경북 안동시 경동로 862-0,시장,1428
60,더스터닝풀빌라,경북 안동시 예일길 22-10,펜션/민박,1418
61,올인모텔,경북 안동시 강남14길 56-0,모텔,1416
62,경상북도독립운동기념관,경북 안동시 독립기념관길 2-0,전시시설,1348
63,안동소주전통음식박물관,경북 안동시 강남로 71-1,전시시설,1290
64,석동선착장,경북 안동시 석주로 514-0,교통시설,1276
65,윈호텔,경북 안동시 옥명길 28-0,호텔,1273
66,포인트호텔,경북 안동시 문화광장길 16-13,모텔,1239
67,안동민속촌,경북 안동시,역사유적지,1230
68,모텔캐슬,경북 안동시 광석4길 34-0,모텔,1218
69,고산정,경북 안동시 가송길 177-42,역사유적지,1177
70,해적선펜션게스트하우스,경북 안동시 충효로 4406-0,펜션/민박,1172
71,치암고택,경북 안동시 퇴계로 297-10,기타숙박,1142
72,호텔같은모텔,경북 안동시 경동로 474-1,모텔,1122
73,웅부공원,경북 안동시,도시공원,1117
74,안동이천동마애여래입상,경북 안동시,역사유적지,1113
75,퀸모텔,경북 안동시 검무로 10-15,모텔,1102
76,해피큐모텔,경북 안동시 광석4길 11-0,모텔,1095
