광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경상북도,예천군,1969748.0
경상북도,영주시,1082854.0
경상북도,의성군,613844.0
경상북도,청송군,505407.0
경상북도,구미시,387796.0
경상북도,경산시,277614.0
경상북도,영양군,277540.0
경상북도,봉화군,222230.0
경상북도,문경시,178720.0
경상북도,포항시 북구,172276.0
경상북도,경주시,146009.0
경상북도,상주시,142207.0
경상북도,포항시 남구,115589.0
경상북도,칠곡군,105365.0
경상북도,영덕군,88781.0
경상북도,김천시,88687.0
경상북도,울진군,69760.0
경상북도,영천시,66586.0
경상북도,군위군,53059.0
경상북도,성주군,29020.0
경상북도,청도군,19046.0
경상북도,고령군,17021.0
경상북도,울릉군,8050.0
대구광역시,북구,524744.0
대구광역시,달서구,495983.0
대구광역시,수성구,363257.0
대구광역시,동구,315396.0
대구광역시,달성군,191896.0
대구광역시,남구,119870.0
대구광역시,서구,113163.0
대구광역시,중구,75944.0
경기도,화성시,88405.0
경기도,남양주시,76172.0
경기도,부천시,61616.0
경기도,성남시 분당구,58815.0
경기도,평택시,57396.0
경기도,용인시 기흥구,52958.0
경기도,광주시,50680.0
경기도,시흥시,41790.0
경기도,고양시 덕양구,39465.0
경기도,용인시 처인구,39412.0
경기도,김포시,39071.0
경기도,용인시 수지구,39050.0
경기도,하남시,37310.0
경기도,수원시 영통구,37113.0
경기도,의정부시,36692.0
경기도,수원시 권선구,35605.0
경기도,이천시,32852.0
경기도,파주시,32821.0
경기도,안양시 동안구,30937.0
경기도,안산시 단원구,29779.0
경기도,구리시,26934.0
경기도,안산시 상록구,26921.0
경기도,성남시 수정구,25232.0
경기도,군포시,25208.0
경기도,수원시 장안구,25081.0
경기도,고양시 일산동구,24938.0
경기도,안성시,22947.0
경기도,광명시,22672.0
경기도,고양시 일산서구,22620.0
경기도,여주시,21103.0
경기도,오산시,21034.0
경기도,안양시 만안구,20421.0
경기도,양주시,19543.0
경기도,성남시 중원구,19523.0
경기도,수원시 팔달구,18811.0
경기도,양평군,18774.0
경기도,의왕시,15982.0
경기도,포천시,15123.0
경기도,가평군,10900.0
경기도,과천시,9804.0
경기도,동두천시,5457.0
경기도,연천군,3789.0
서울특별시,송파구,81090.0
서울특별시,관악구,64060.0
서울특별시,강남구,62465.0
서울특별시,강동구,57081.0
서울특별시,노원구,55257.0
서울특별시,강서구,52924.0
서울특별시,동작구,49486.0
서울특별시,동대문구,45595.0
서울특별시,성북구,45544.0
서울특별시,서초구,44990.0
서울특별시,광진구,44205.0
서울특별시,영등포구,42217.0
서울특별시,은평구,39904.0
서울특별시,마포구,39577.0
서울특별시,서대문구,39280.0
서울특별시,중랑구,37005.0
서울특별시,구로구,34730.0
서울특별시,성동구,32875.0
서울특별시,양천구,31042.0
서울특별시,강북구,26465.0
서울특별시,용산구,25092.0
서울특별시,도봉구,24803.0
서울특별시,금천구,19734.0
서울특별시,종로구,19012.0
서울특별시,중구,15043.0
강원도,원주시,153140.0
강원도,춘천시,77765.0
강원도,태백시,63454.0
강원도,강릉시,38274.0
강원도,동해시,28091.0
강원도,정선군,25628.0
강원도,삼척시,22693.0
강원도,홍천군,19119.0
강원도,영월군,17378.0
강원도,평창군,16948.0
강원도,속초시,15750.0
강원도,횡성군,13413.0
강원도,인제군,10246.0
강원도,화천군,7505.0
강원도,양구군,7330.0
강원도,양양군,5963.0
강원도,고성군,5390.0
강원도,철원군,5344.0
부산광역시,해운대구,64692.0
부산광역시,부산진구,53775.0
부산광역시,남구,43388.0
부산광역시,북구,43219.0
부산광역시,금정구,43168.0
부산광역시,동래구,41282.0
부산광역시,사하구,38821.0
부산광역시,연제구,31405.0
부산광역시,사상구,28896.0
부산광역시,기장군,27073.0
