유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상북도 예천군 , 경상북도 안동시,25.0,1
경상북도 영주시 , 경상북도 안동시,11.2,1
경상북도 의성군 , 경상북도 안동시,7.3,1
경상북도 청송군 , 경상북도 안동시,4.5,1
경상북도 군위군 , 경상북도 안동시,3.5,1
경상북도 구미시 , 경상북도 안동시,3.1,1
대구광역시 북구 , 경상북도 안동시,2.7,1
경상북도 문경시 , 경상북도 안동시,2.5,1
충청북도 단양군 , 경상북도 안동시,2.3,1
경상북도 봉화군 , 경상북도 안동시,2.2,1
경상북도 칠곡군 , 경상북도 안동시,2.1,1
경상북도 영덕군 , 경상북도 안동시,1.9,1
경상북도 상주시 , 경상북도 안동시,1.8,1
대구광역시 수성구 , 경상북도 안동시,1.6,1
대구광역시 달서구 , 경상북도 안동시,1.5,1
대구광역시 동구 , 경상북도 안동시,1.4,1
충청북도 충주시 , 경상북도 안동시,1.3,1
강원도 원주시 , 경상북도 안동시,1.2,1
경상북도 경주시 , 경상북도 안동시,1.1,1
충청북도 제천시 , 경상북도 안동시,1.0,1
 경상북도 안동시,경상북도 예천군,25.2,2
 경상북도 안동시,경상북도 영주시,10.5,2
 경상북도 안동시,경상북도 영덕군,7.5,2
 경상북도 안동시,경상북도 청송군,5.1,2
 경상북도 안동시,경상북도 의성군,4.0,2
 경상북도 안동시,경상북도 구미시,3.3,2
 경상북도 안동시,경상북도 문경시,3.1,2
 경상북도 안동시,경상북도 봉화군,2.5,2
 경상북도 안동시,경상북도 경주시,2.0,2
 경상북도 안동시,대구광역시 수성구,1.9,2
 경상북도 안동시,대구광역시 북구,1.9,2
 경상북도 안동시,대구광역시 동구,1.8,2
 경상북도 안동시,경상북도 울진군,1.8,2
 경상북도 안동시,경상북도 포항시 북구,1.7,2
 경상북도 안동시,충청북도 단양군,1.7,2
 경상북도 안동시,경상북도 군위군,1.7,2
 경상북도 안동시,충청북도 제천시,1.6,2
 경상북도 안동시,대구광역시 달서구,1.4,2
 경상북도 안동시,경상북도 상주시,1.2,2
 경상북도 안동시,대구광역시 중구,1.1,2
