연령대,남성방문 비율,여성방문 비율
70세 이상,6.0,4.1
60~69세,13.2,10.6
50~59세,17.7,13.5
40~49세,8.3,5.9
30~39세,5.6,3.5
20~29세,4.4,3.4
10~19세,2.1,1.3
