동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,444,기타가족,가족,자연경관,숲_공원_전망대,국립산림치유원
0,434,,,휴식/힐링,힐링,국립산림치유원
0,13,,,미식,맛집_식당_막걸리,국립산림치유원
0,1,,,레포츠/운동,산행,국립산림치유원
