연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,1.6
60~69세,11.4,5.9
50~59세,16.5,9.1
40~49세,14.1,6.2
30~39세,13.1,5.7
20~29세,7.7,3.9
10~19세,1.0,0.8
