연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,4.9
60~69세,9.3,13.4
50~59세,8.7,16.7
40~49세,5.5,9.5
30~39세,5.1,6.1
20~29세,4.1,7.7
10~19세,1.5,2.2
