연령대,남성방문 비율,여성방문 비율
70세 이상,3.6,2.8
60~69세,12.1,7.5
50~59세,17.4,9.6
40~49세,12.7,4.8
30~39세,11.4,4.0
20~29세,8.0,3.2
10~19세,1.4,0.8
