동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
23,14,학생,고삼,자연경관,저수지_섬,고삼호수
0,10,,,미식,닭도리탕_아메리카노_음료,고삼호수
0,5,,,레포츠/운동,낚시_캠핑,고삼호수
