연령대,남성방문 비율,여성방문 비율
70세 이상,1.7,1.7
60~69세,8.4,5.3
50~59세,11.9,11.8
40~49세,7.8,6.9
30~39세,6.6,4.6
20~29세,7.0,6.0
10~19세,15.3,3.7
