연령대,남성방문 비율,여성방문 비율
70세 이상,3.5,3.6
60~69세,10.2,8.5
50~59세,12.7,11.3
40~49세,10.1,8.9
30~39세,6.8,6.9
20~29세,6.5,5.1
10~19세,2.2,2.4
