동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
1171,2333,기타가족,가족_엄마_막내,자연경관,공원_해안_폭포,주상절리대(대포동지삿개)
40,571,부모님,아빠_할머니_어머니,미식,카페_차_흑돼지,주상절리대(대포동지삿개)
25,304,자녀,딸_청소년_아들,역사유적,정자_다리_유네스코,주상절리대(대포동지삿개)
14,80,배우자,아내_신랑_남편,레포츠/운동,낚시_산행_등산,주상절리대(대포동지삿개)
7,38,친구,지인_친구,체험,수학여행_바다낚시체험,주상절리대(대포동지삿개)
2,28,학생,고딩,휴식/힐링,요트투어_힐링_신혼여행,주상절리대(대포동지삿개)
2,25,싱글,혼자,문화예술,박물관_미술관_전시관,주상절리대(대포동지삿개)
2,3,회사동료,직원,반려동물,애견,주상절리대(대포동지삿개)
2,0,연인,커플,,,주상절리대(대포동지삿개)
