기준연월,지역명,방문자 수
202108,전라남도 영광군 ,660287.0
202110,전라남도 영광군 ,631541.0
202109,전라남도 영광군 ,850358.0
202111,전라남도 영광군 ,563710.0
202112,전라남도 영광군 ,488488.0
202201,전라남도 영광군 ,594862.0
202202,전라남도 영광군 ,462432.0
202203,전라남도 영광군 ,499857.0
202204,전라남도 영광군 ,590810.0
202205,전라남도 영광군 ,603045.0
202206,전라남도 영광군 ,565494.0
202207,전라남도 영광군 ,749401.0
