순위,업소명,주소,분류,합산 검색 수
1,카페보리,전남 영광군 해안로 787-0,카페/찻집,13541
2,법성포굴비골목,전남 영광군,기타음식,11641
3,법성토우,전남 영광군 법성포로3길 26-9,한식,4089
4,레드힐커피,전남 영광군 해안로 917-0,카페/찻집,4009
5,일번지한정식[한식],전남 영광군 굴비로 37-0,한식,3967
6,갈매기식당[한식],전남 영광군 진굴비길 46-0,한식,3692
7,파스쿠찌영광백수해안도로점,전남 영광군 해안로 1389-0,카페/찻집,3632
8,동원정[한식],전남 영광군 법성포로3길 12-19,한식,2798
9,강화식당,전남 영광군 굴비로 9-2,한식,2783
10,영광토우,전남 영광군 월현로 210-0,한식,2286
11,풍성한집[한식],전남 영광군 법성포로3길 60-0,한식,2243
12,법성포굴비정식,전남 영광군 법성포로 7-0,한식,2156
13,밀향기해물칼국수,전남 영광군 함영로 3448-0,한식,2073
14,문정한정식[한식],전남 영광군 중앙로5길 16-10,한식,2053
15,백수식당,전남 영광군 천마길 9-0,외국식,1994
16,국제식당,전남 영광군 굴비로 84-1,한식,1993
17,골목식당[한식],전남 영광군 굴비로 9-2,한식,1965
18,영광굴비정식[한식],전남 영광군 법성포로3길 6-5,한식,1800
19,모래골,전남 영광군 해안로 1389-0,한식,1696
20,한성식당[한식],전남 영광군 천마길 12-0,한식,1585
21,장어명가청산,전남 영광군 법성포로 15-7,외국식,1343
22,할리스영광백수해안도로점,전남 영광군 해안로 918-0,카페/찻집,1333
23,정일품[한식],전남 영광군 굴비로4길 5-2,한식,1216
24,노을,전남 영광군 해안로 565-9,카페/찻집,1191
25,등대식당,전남 영광군 계마길 61-0,외국식,1092
26,만선횟집,전남 영광군 천년로10길 41-0,외국식,1052
27,거시기횟집,전남 영광군 해안로 737-0,외국식,1021
28,이디야커피영광점,전남 영광군 신남로 150-0,카페/찻집,960
29,롯데리아영광점,전남 영광군 신남로 185-2,간이음식,940
30,귀빈식당,전남 영광군 법성포로3길 6-15,한식,893
31,대마반점[중식],전남 영광군 영장로 272-0,외국식,809
31,도래지[한식],전남 영광군 굴비로1길 106-14,한식,809
33,밭뷰,전남 영광군 복호로 193-0,카페/찻집,771
34,카페뜰107,전남 영광군 해안로 693-0,카페/찻집,744
34,투썸플레이스영광점,전남 영광군 천년로 1498-0,카페/찻집,744
36,청풍장어,전남 영광군 녹산로 186-0,외국식,738
37,하나로마트백수농협,전남 영광군 백수로9길 60-0,카페/찻집,721
38,파리바게뜨영광터미널점,전남 영광군 신남로4길 1-0,간이음식,689
39,드롭탑영광법성포점,전남 영광군 법성포로 57-0,카페/찻집,682
40,아미정,전남 영광군 법성포로 35-0,외국식,657
40,할매집,전남 영광군 불갑사로 351-0,한식,657
42,쫄복이네,전남 영광군 법성포로 23-23,한식,656
43,영광맛집호타루,전남 영광군 대하길 35-0,외국식,623
44,한솔가든,전남 영광군 영대로 516-0,외국식,614
45,종가집식당,전남 영광군 대하길2길 35-0,한식,579
46,국일관[한식],전남 영광군 대하길4길 10-0,한식,473
47,어촌아구,전남 영광군 대하길2길 11-0,한식,466
48,영광원조양평해장국,전남 영광군 대하길 28-3,한식,459
49,007식당,전남 영광군 굴비로 98-0,한식,456
50,무버커피,전남 영광군 옥당로 143-0,카페/찻집,448
51,배스킨라빈스전남영광점,전남 영광군 신남로 203-0,간이음식,442
51,보리향기[한식],전남 영광군 불갑사로 350-0,한식,442
53,민속촌영광점,전남 영광군 신남로1길 54-22,한식,439
54,대흥[중식],전남 영광군 법성포로3길 12-31,외국식,420
55,지산칼국수,전남 영광군 백수로 726-0,외국식,405
56,어느날오후,전남 영광군 물무로 204-1,카페/찻집,403
57,중앙먹거리,전남 영광군 물무로 106-2,한식,398
58,다랑가지식당,전남 영광군 굴비로1길 62-8,외국식,390
59,동락식당,전남 영광군 현암길 55-8,한식,382
60,고창면옥해안도로점,전남 영광군 해안로 918-0,한식,364
61,영광청보리한우프라자,전남 영광군 신남로4길 18-0,한식,353
62,무등골한우식육식당,전남 영광군 천년로 1345-0,한식,334
63,굴비정식해안가,전남 영광군 법성포로 8-17,한식,324
64,파리바게뜨전남영광점,전남 영광군 중앙로 193-5,간이음식,309
65,운수대통,전남 영광군 신남로 156-1,한식,306
66,나그맛영광점,전남 영광군 옥당로 165-0,한식,288
67,큰산가든,전남 영광군 영광로 1307-0,한식,287
68,사거리식육식당,전남 영광군 홍농로 458-0,한식,285
69,분등노지장어,전남 영광군 백수로3길 361-0,외국식,283
70,미미식당,전남 영광군 진굴비길 14-1,한식,260
71,디저트39영광점,전남 영광군 천년로12길 23-0,카페/찻집,256
72,이조한우식당,전남 영광군 신남로 124-0,한식,255
73,파도식당,전남 영광군 백수로 818-0,한식,244
74,국가대표형제들,전남 영광군 해안로 950-0,간이음식,234
75,바다일번지[한식],전남 영광군 해안로 947-8,한식,233
75,인의정,전남 영광군 법성포로3길 26-11,한식,233
77,은행나무산장[한식],전남 영광군 해안로 860-10,한식,230
78,뭉클,전남 영광군 해안로 808-0,카페/찻집,229
79,디앤디 커피,전남 영광군 법성포로3길 20-36,카페/찻집,199
80,숲쟁이오색국수,전남 영광군 숲쟁이길 69-0,한식,189
81,동보성[중식],전남 영광군 대하길4길 21-16,외국식,184
82,중앙식당,전남 영광군 물무로 102-1,한식,179
83,성원반점[중식],전남 영광군 법성포로 17-0,외국식,175
83,육해공마을회관,전남 영광군 신남로 152-1,한식,175
85,청아회관,전남 영광군 중앙로5길 11-2,한식,174
86,고궁연,전남 영광군 법성포로 25-0,한식,173
87,놀부보쌈앤부대찌개영광점,전남 영광군 신남로 153-0,외국식,162
