연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,6.8
60~69세,12.4,14.6
50~59세,9.4,16.4
40~49세,4.3,7.9
30~39세,2.9,3.3
20~29세,1.9,2.1
10~19세,6.2,7.0
