순위,업소명,주소,분류,현지인 검색 수
1,애월담,충남 금산군 실학로 529-0,외국식,636
2,뮤지엄B,충남 금산군 구만길 52-0,카페/찻집,498
3,너구리의피난처,충남 금산군 적우실길 28-0,한식,373
4,명성각[중식],충남 금산군 하마전로 64-0,외국식,359
5,원골식당,충남 금산군 금강로 588-0,한식,293
6,아르체마레,충남 금산군 수영길 10-29,카페/찻집,268
7,황토집사람들,충남 금산군 태고사로 444-0,한식,254
8,카페로벨리아,충남 금산군 태고사로 422-0,카페/찻집,209
9,솔내음,충남 금산군 홍골1길 142-0,외국식,179
9,여울목카페,충남 금산군 낙안길 3-0,카페/찻집,179
11,진산메밀막국수,충남 금산군 압석골길 6-0,한식,178
12,금산불쭈꾸미,충남 금산군 금산로 1390-0,외국식,158
13,황제장어나라무한리필,충남 금산군 복수로 462-0,외국식,135
14,복수막국수,충남 금산군 복수로 118-0,한식,132
15,투썸플레이스충남금산점,충남 금산군 금산로 1528-0,카페/찻집,127
16,마당있는집[한식],충남 금산군 뒷담말길 26-0,한식,123
17,복수할매한우정육가든,충남 금산군 복수로 458-0,한식,117
18,용강식당,충남 금산군 용화로 262-0,한식,109
19,금산애[한식],충남 금산군,한식,107
20,가마솥한우진곰탕,충남 금산군 금산로 2428-0,한식,102
20,금산원조김정이삼계탕,충남 금산군 인삼약초로 33-0,한식,102
22,이본가,충남 금산군 진산로 24-0,한식,101
23,적벽강가든,충남 금산군 적벽강로 774-0,외국식,99
23,청풍명월,충남 금산군 낙안길 6-0,외국식,99
25,시골추어탕,충남 금산군 마전로 80-2,한식,96
26,금산한우갤러리,충남 금산군 창평로 178-0,한식,93
26,캐슬1477,충남 금산군 금산로 1477-0,카페/찻집,93
28,남촌가든,충남 금산군 낙안길 34-5,한식,88
29,여래향[중식],충남 금산군 하마전로 53-0,외국식,86
30,금산어죽촌,충남 금산군,기타음식,81
31,장춘관[중식],충남 금산군 상마전1길 2-0,외국식,70
32,바르비종과자점,충남 금산군 마전로 57-0,간이음식,69
33,리누갤러리제이컬쳐앤비즈,충남 금산군 수목로 280-0,외국식,67
33,오직짬뽕[중식],충남 금산군 복수로 91-3,외국식,67
35,더버킷유니온,충남 금산군 용천로 340-0,카페/찻집,66
36,박가네집,충남 금산군 남사직6길 33-0,한식,64
36,초원가배,충남 금산군 금산로 1642-0,카페/찻집,64
38,롯데리아금산점,충남 금산군 인삼로 71-0,간이음식,62
39,골목추어탕,충남 금산군 상마전길 15-3,한식,61
39,마달피가든,충남 금산군 용화로 272-0,한식,61
41,뚝배기한우,충남 금산군 복수로 1237-0,한식,60
42,가화정,충남 금산군 복수로 781-0,한식,57
43,카페흰바우,충남 금산군 창평3길 4-0,카페/찻집,55
43,평양할머니집,충남 금산군 다복로 3-0,한식,55
45,토담[한식],충남 금산군 태고사로 436-0,한식,51
46,돌담쌈밥,충남 금산군 추풍천길 33-0,한식,49
47,아빠의대지엄마의정원,충남 금산군 금산로 214-15,카페/찻집,48
48,배나무집,충남 금산군 낙안길 2-0,한식,47
48,배스킨라빈스충남금산점,충남 금산군 비단로 315-0,간이음식,47
50,추어명장,충남 금산군 서대산로 57-0,한식,41
51,파리바게뜨충남금산점,충남 금산군 비범로 6-0,간이음식,40
51,처음처럼,충남 금산군 인삼로 246-0,한식,40
53,산마루가든,충남 금산군 태고사로 441-0,한식,38
54,고덕갈비,충남 금산군 비범로 10-0,한식,35
54,메차쿠차,충남 금산군 대학로 60-0,간이음식,35
54,오리장닭집,충남 금산군 비호로 15-1,외국식,35
57,고봉설렁탕왕갈비탕,충남 금산군 하마전로 66-0,한식,34
57,스타카페,충남 금산군 진산로 1042-3,카페/찻집,34
59,번지농장돌판아구찜,충남 금산군 하진도길 13-3,한식,32
60,파리바게뜨금산상리점,충남 금산군 비단로 319-0,간이음식,31
61,알트,충남 금산군 복수로 1362-16,외국식,30
61,화춘몽[중식],충남 금산군 인삼로 135-0,외국식,30
61,설빙충남금산점,충남 금산군 금산로 1510-0,카페/찻집,30
64,말메종,충남 금산군,외국식,29
64,인화영[중식],충남 금산군 실학로 661-6,외국식,29
64,티내다,충남 금산군 군청1길 11-0,카페/찻집,29
64,홀리데이펫,충남 금산군 진산로 798-0,카페/찻집,29
68,공간퀘렌시아,충남 금산군 신천1길 19-0,카페/찻집,28
68,유성본가누룽지삼계탕,충남 금산군 금산로 1522-0,한식,28
68,황토가든,충남 금산군 낙안길 34-11,한식,28
71,배꽃재맛집,충남 금산군 대둔산로 2-0,한식,27
72,한송생선구이,충남 금산군 인삼로 153-0,한식,26
73,토종민물매운탕,충남 금산군 비단로 16-0,한식,25
74,닭이랑삼이랑,충남 금산군 금강로 232-0,한식,24
75,명륜진사갈비충남금산점,충남 금산군 비단로 331-0,한식,23
75,청림골식당,충남 금산군 청림동로 40-0,한식,23
77,시탕뿌리,충남 금산군 용화로 238-5,한식,22
77,허니비,충남 금산군 비단로 404-0,외국식,22
79,둥구나무추어탕,충남 금산군 상마전길 9-0,한식,21
79,장자터가든,충남 금산군 용진신촌길 13-1,외국식,21
81,내가그린정원,충남 금산군 서대산로 18-0,카페/찻집,20
82,삼원가든[한식],충남 금산군 무금로 2085-0,한식,19
83,만복추어탕,충남 금산군 상마전길 20-0,한식,17
84,뚱돼지주먹구이,충남 금산군 마전1길 34-5,한식,16
84,블루레일,충남 금산군 산내로 22-0,카페/찻집,16
