기준연월,지역명,검색량(건)
202108,충청남도 금산군 ,713
202109,충청남도 금산군 ,695
202110,충청남도 금산군 ,821
202111,충청남도 금산군 ,972
202112,충청남도 금산군 ,95
202201,충청남도 금산군 ,198
202202,충청남도 금산군 ,130
202203,충청남도 금산군 ,80
202204,충청남도 금산군 ,86
202205,충청남도 금산군 ,409
202206,충청남도 금산군 ,510
202207,충청남도 금산군 ,329
