순위,관광지명,주소,분류,외지인 검색 수
1,금산인삼약령시장,충남 금산군 인삼약초로 33-0,시장,31108
2,하늘물빛정원,충남 금산군 검한1길 156-0,농/산/어촌체험,21822
3,월영산출렁다리,충남 금산군,기타관광,18944
4,에딘버러CC,충남 금산군,육상레저스포츠,14086
5,적벽강,충남 금산군,기타관광,5948
6,남이자연휴양림,충남 금산군,자연공원,5713
7,칠백의총,충남 금산군 의총길 50-0,역사유적지,4209
8,스테이인터뷰금산,충남 금산군 휴양림로 2423-0,펜션/민박,4155
9,월명동수련원,충남 금산군,육상레저스포츠,3432
10,마달피삼육청소년수련원,충남 금산군 용화로 343-0,육상레저스포츠,3391
11,보석사,충남 금산군 보석사1길 30-0,종교성지,3177
12,금산인삼축제,충남 금산군 인삼광장로 19-0,기타문화관광지,2955
13,태고사,충남 금산군 청림동로 0-0,종교성지,2867
14,적벽강오토캠핑장,충남 금산군,캠핑,2792
15,금빛시장,충남 금산군 건삼전길 11-0,시장,2538
16,금산인삼골오토캠핑장,충남 금산군 달고개길 114-30,캠핑,2431
17,금산수삼시장,충남 금산군 인삼약초로 48-8,시장,2280
18,청강수폭포가든,충남 금산군 청징길 64-0,펜션/민박,2208
19,금산인삼호텔,충남 금산군 인삼광장로 47-0,호텔,2129
20,아체로펜션,충남 금산군 달고개길 114-72,펜션/민박,2058
21,기러기공원,충남 금산군,도시공원,1970
22,대둔산자연휴양림,충남 금산군 대둔산로 6-0,자연공원,1862
23,한마음캠핑플레이스,충남 금산군 대둔산로 206-0,캠핑,1839
24,심천레저리조트,충남 금산군 신동길 239-0,콘도미니엄,1729
25,금산산림문화타운,충남 금산군 느티골길 200-0,기타관광,1567
26,서대산드림캠핑파크,충남 금산군 성당로 247-0,캠핑,1499
27,하이힐무인호텔,충남 금산군 서대산로 161-0,모텔,1462
28,산꽃벚꽃마을오토캠핑장,충남 금산군 자진뱅이길 39-0,캠핑,1406
29,금산인삼종합쇼핑센터,충남 금산군 인삼광장로 47-0,쇼핑몰,1402
30,12폭포,충남 금산군 십이폭포로 0-0,자연경관(산),1321
31,서대산드림리조트,충남 금산군 성당로 247-0,복합관광시설,1169
32,금산역사문화박물관,충남 금산군 금산로 1575-0,전시시설,1147
33,금산지구별그림책마을,충남 금산군 장대울길 52-0,기타문화관광지,1143
34,금산인삼국제시장,충남 금산군 인삼약초로 45-0,시장,1075
35,한마음심천캠핑장,충남 금산군 신동길 239-110,캠핑,982
36,새천년모텔,충남 금산군 유림길 15-0,모텔,969
37,금산약초시장,충남 금산군 비단로 144-0,시장,929
38,금산청소년수련원,충남 금산군 용화로 343-0,육상레저스포츠,921
39,금산만악리수목원오토캠핑장,충남 금산군 초미동길 138-10,캠핑,903
40,금산국민여가오토캠핑장,충남 금산군 닥실길 16-0,캠핑,885
41,개덕사,충남 금산군 개덕사길 83-0,종교성지,870
42,원골유원지,충남 금산군,복합관광시설,836
43,구만리계곡,충남 금산군 구만길 0-0,자연경관(산),816
44,신안사,충남 금산군 신안사로 970-0,종교성지,809
45,대둔산짚핑,충남 금산군 대둔산로 8-1,기타레저스포츠,779
46,금산인삼관,충남 금산군 인삼광장로 30-0,전시시설,739
47,체리의향기모텔,충남 금산군 진산로 130-0,모텔,648
48,화림지,충남 금산군,자연경관(하천/해양),640
49,청강수계곡,충남 금산군,자연경관(산),629
50,숭암저수지,충남 금산군,자연경관(하천/해양),622
