기준연월,지역명,검색량(건)
202108,서울특별시 성북구 ,192
202109,서울특별시 성북구 ,410
202110,서울특별시 성북구 ,288
202111,서울특별시 성북구 ,533
202112,서울특별시 성북구 ,131
202201,서울특별시 성북구 ,101
202202,서울특별시 성북구 ,54
202203,서울특별시 성북구 ,20
202204,서울특별시 성북구 ,85
202205,서울특별시 성북구 ,391
202206,서울특별시 성북구 ,521
202207,서울특별시 성북구 ,449
