순위,관광지명,주소,분류
1,현대백화점/미아점,서울 성북구 동소문로 315-0,쇼핑
2,이마트/하월곡점,서울 성북구 종암로 167-0,쇼핑
3,이마트/미아점,서울 성북구 도봉로 17-0,쇼핑
4,홈플러스/월곡점,서울 성북구 화랑로 76-0,쇼핑
5,길상사,서울 성북구 선잠로5길 68-0,역사관광지
6,고려대아이스링크,서울 성북구 안암로 145-0,레포츠(육상/해상/항공)
7,정릉시장,서울 성북구 보국문로11길 18-2,쇼핑
8,북악골프연습장,서울 성북구 북악산로 537-14,레포츠(육상/해상/항공)
9,삼성전자서비스/강북센터,서울 성북구 월계로 32-0,쇼핑
10,길상사,서울 성북구 선잠로5길 68-0,역사관광
11,CGV/성신여대입구,서울 성북구 동소문로 106-0,공연/행사
12,개운사,서울 성북구 개운사길 73-0,역사관광지
13,동방고개,서울 성북구,자연관광지
14,롯데하이마트/삼선교점,서울 성북구 동소문로 62-0,쇼핑
15,롯데하이마트/석관점,서울 성북구 한천로 573-0,쇼핑
16,삼청각,서울 성북구 대사관로 3-0,문화시설
17,보문사,서울 성북구 보문사길 20-0,역사관광지
18,GS더프레시/성북보문점,서울 성북구 보문사길 111-0,쇼핑
19,세계로마트/정릉점,서울 성북구 보국문로 23-0,쇼핑
20,GS더프레시/동소문점,서울 성북구 성북로4길 52-0,쇼핑
21,GS더프레시/성북돈암점,서울 성북구 북악산로 844-0,쇼핑
22,LG전자베스트샵/미아사거리점,서울 성북구 동소문로 324-0,쇼핑
23,흥천사,서울 성북구 흥천사길 29-0,역사관광지
24,성북종합레포츠타운,서울 성북구 한천로58길 307-0,레포츠(육상/해상/항공)
25,성북정보도서관,서울 성북구 화랑로18자길 13-0,문화시설
26,북한산국립공원,서울 성북구,자연관광지
27,하나로마트/월곡,서울 성북구 오패산로 46-0,쇼핑
28,롯데하이마트/종암점,서울 성북구 종암로 114-0,쇼핑
29,롯데슈퍼/장위점,서울 성북구 월계로40길 7-0,쇼핑
30,의릉,서울 성북구 화랑로32길 146-37,역사관광지
31,개운산스포츠센터,서울 성북구 북악산로 949-60,레포츠(육상/해상/항공)
32,성북길빛도서관,서울 성북구 숭인로8길 52-0,문화시설
33,삼성디지털프라자/강북본점,서울 성북구 월계로 28-0,쇼핑
34,삼청각,서울 성북구 대사관로 3-0,문화관광
35,골프존파크/월곡골프파크점,서울 성북구 오패산로5길 9-14,레포츠(육상/해상/항공)
36,길음시장,서울 성북구 동소문로 227-0,쇼핑
37,정릉,서울 성북구 아리랑로19길 116-0,역사관광지
38,이마트에브리데이/성북동점,서울 성북구 성북로 122-0,쇼핑
39,삼성전자서비스/삼선교휴대폰센터,서울 성북구 동소문로 47-0,쇼핑
40,석관시장,서울 성북구 돌곶이로22가길 27-0,쇼핑
41,장위전통시장,서울 성북구 화랑로19가길 20-22,쇼핑
42,밤나무골시장,서울 성북구,쇼핑
43,간송미술관,서울 성북구 성북로 102-11,문화관광
44,아리랑시네센터,서울 성북구 아리랑로 82-0,공연/행사
45,제2월곡인조잔디구장,서울 성북구 장월로3길 47-0,기타관광지
46,월곡인조잔디축구장,서울 성북구,기타관광지
47,삼청각/휴관중(2022년03월개관예정),서울 성북구 대사관로 3-0,문화시설
48,삼성디지털프라자/강북본점,서울 성북구 월계로 30-0,쇼핑
49,돈암문화스포츠센터,서울 성북구 동소문로13길 38-0,레포츠(육상/해상/항공)
50,에이블짐/돈암점,서울 성북구 성북로4길 52-0,레포츠(육상/해상/항공)
51,GS더프레시/길음뉴타운점,서울 성북구 길음로 33-0,쇼핑
52,CGV/성신여대입구,서울 성북구 동소문로 106-0,문화관광
53,고려대아이스링크,서울 성북구 안암로 145-0,레저스포츠
54,홈플러스익스프레스/보문점,서울 성북구 보문로 61-0,쇼핑
55,성북구민체육관,서울 성북구 화랑로13길 144-0,기타관광지
56,봉국사,서울 성북구 정릉로 202-0,역사관광지
57,화방넷,서울 성북구 동소문로25길 9-0,쇼핑
58,돈암시장,서울 성북구 동소문로18길 18-0,쇼핑
59,우리옛돌박물관,서울 성북구 대사관로13길 66-0,문화시설
60,롯데마이슈퍼/정릉점,서울 성북구 정릉로 307-0,쇼핑
61,다이소/경기마트길음점,서울 성북구 길음로9길 50-0,쇼핑
62,고려시장,서울 성북구,쇼핑
63,동방고개,서울 성북구,자연관광
64,흥천사,서울 성북구 흥천사길 29-0,역사관광
65,다이슨/강북전문서비스센터,서울 성북구 화랑로 299-0,쇼핑
66,구립월곡배드민턴전용체육관,서울 성북구 화랑로13길 144-0,기타관광지
67,간송미술관,서울 성북구 성북로 102-11,문화시설
68,정릉골프클럽,서울 성북구 정릉로 195-0,레포츠(육상/해상/항공)
69,정릉,서울 성북구 아리랑로19길 116-0,역사관광
70,식자재유통센터,서울 성북구 보문로 189-0,쇼핑
71,청수도서관,서울 성북구 보국문로16가길 20-0,문화시설
72,한국가구박물관,서울 성북구 대사관로 121-0,문화시설
73,삼성디지털프라자/삼선교점,서울 성북구 동소문로 47-0,쇼핑
74,돈암동아리랑고개,서울 성북구,자연관광지
75,자연드림/성북길음점,서울 성북구 길음로9길 40-0,쇼핑
76,개운사,서울 성북구 개운사길 73-0,역사관광
77,다이소/성신여대역점,서울 성북구 동소문로20나길 2-0,쇼핑
78,한진스포츠센터,서울 성북구 성북로4길 52-0,쇼핑
79,보문시장,서울 성북구,쇼핑
80,다이소/안암점,서울 성북구 고려대로24길 51-0,쇼핑
81,북한산국립공원,서울 성북구,자연관광
82,서울성북미디어문화마루,서울 성북구 길음로7길 20-0,문화시설
83,경국사,서울 성북구 보국문로 113-10,역사관광지
84,서경대풋살파크,서울 성북구 서경로 118-0,기타관광지
85,신용타일공구/석계역점,서울 성북구 화랑로 300-0,쇼핑
86,글빛도서관,서울 성북구 길음로7길 20-0,문화시설
87,성북구립미술관,서울 성북구 성북로 134-0,문화관광
88,심플전기종합상사,서울 성북구 화랑로 310-0,쇼핑
89,아리랑골목시장,서울 성북구 아리랑로19길 10-0,쇼핑
90,성북합동상사,서울 성북구 보문로38길 45-0,쇼핑
91,의릉,서울 성북구 화랑로32길 146-37,역사관광
92,보문사,서울 성북구 보문사길 20-0,역사관광
93,한국가구박물관,서울 성북구 대사관로 121-0,문화관광
94,세계로할인마트/정릉점,서울 성북구 보국문로 23-0,쇼핑
95,피트니스101/성신여대점,서울 성북구 동소문로 106-0,레포츠(육상/해상/항공)
96,LG전자서비스센터/미아사거리휴대폰서비스센터,서울 성북구 동소문로 324-0,쇼핑
