순위,관광지명,주소,분류,합산 검색 수
1,길상사,서울 성북구 선잠로5길 68-0,종교성지,36520
2,고려대아이스링크,서울 성북구 안암로 145-0,육상레저스포츠,34849
3,북한산국립공원,서울 성북구,자연공원,28421
4,정릉시장,서울 성북구 보국문로11길 18-2,시장,25125
5,개운사,서울 성북구 개운사길 73-0,종교성지,15835
6,삼청각,서울 성북구 대사관로 3-0,기타문화관광지,11072
7,보문사,서울 성북구 보문사길 20-0,종교성지,10898
8,동방고개,서울 성북구,자연경관(산),10792
9,CGV성신여대입구,서울 성북구 동소문로 106-0,공연시설,10701
10,아리랑힐호텔동대문,서울 성북구 아리랑로 8-0,호텔,8117
11,정릉,서울 성북구 아리랑로19길 116-0,역사유적지,7177
12,흥천사,서울 성북구 흥천사길 29-0,종교성지,6749
13,의릉,서울 성북구 화랑로32길 146-37,역사유적지,6651
14,아리랑시네센터,서울 성북구 아리랑로 82-0,공연시설,5467
15,돈암동아리랑고개,서울 성북구,자연경관(산),4741
16,간송미술관,서울 성북구 성북로 102-11,전시시설,4731
17,브라운도트호텔성신여대점,서울 성북구 동소문로23길 11-0,모텔,4631
18,에이치에비뉴성신여대점,서울 성북구 동소문로 130-0,호텔,4170
19,길음시장,서울 성북구 동소문로 227-0,시장,4168
20,월곡인조잔디축구장,서울 성북구,레저스포츠시설,3956
21,장위전통시장,서울 성북구 화랑로19가길 20-22,시장,3789
22,호텔디아티스트성신여대점,서울 성북구 동소문로 126-0,호텔,3518
23,호텔야자성신여대역점,서울 성북구 아리랑로2길 11-0,호텔,3447
24,밤나무골시장,서울 성북구,시장,3442
25,봉국사,서울 성북구 정릉로 202-0,종교성지,3417
26,석관시장,서울 성북구 돌곶이로22가길 27-0,시장,3329
27,서경대풋살파크,서울 성북구 서경로 118-0,레저스포츠시설,3005
28,한국가구박물관,서울 성북구 대사관로 121-0,전시시설,2977
29,리비에르호텔,서울 성북구 동소문로20나길 33-0,모텔,2844
30,우리옛돌박물관,서울 성북구 대사관로13길 66-0,전시시설,2513
31,호텔피아노,서울 성북구 보문로 68-0,모텔,2278
32,고려시장,서울 성북구,시장,2264
33,RG호텔,서울 성북구 고려대로7길 88-0,모텔,2219
34,돈암시장,서울 성북구 동소문로18길 18-0,시장,2216
35,더월호텔,서울 성북구 동소문로 109-14,모텔,2192
36,DH네상스호텔,서울 성북구 동소문로20나길 39-0,호텔,2165
37,서울성북미디어문화마루,서울 성북구 길음로7길 20-0,기타문화관광지,1997
38,경국사,서울 성북구 보국문로 113-10,종교성지,1984
39,아리랑골목시장,서울 성북구 아리랑로19길 10-0,시장,1838
40,성북구립미술관,서울 성북구 성북로 134-0,전시시설,1769
41,호텔바로,서울 성북구 화랑로 73-0,모텔,1622
42,북한산국립공원정릉탐방안내소,서울 성북구 보국문로 215-0,기타관광,1618
43,탑주심인당,서울 성북구 화랑로13길 17-0,종교성지,1496
44,호텔월드스테이,서울 성북구 동소문로18길 24-20,호텔,1444
45,보문시장,서울 성북구,시장,1423
46,미아리고개예술극장,서울 성북구 동소문로 177-0,공연시설,1402
47,꿈빛극장,서울 성북구 길음로7길 20-0,공연시설,1317
48,약수암,서울 성북구 정릉로 45-15,종교성지,1276
49,돌곶이시장,서울 성북구 한천로73길 26-0,시장,953
50,방생선원돈암동분원,서울 성북구 북악산로 927-29,종교성지,869
51,롤퀸롤러장,서울 성북구 동소문로20나길 47-0,육상레저스포츠,787
52,대한불교진각종,서울 성북구 화랑로13길 17-0,종교성지,783
53,종암박스파크,서울 성북구 화랑로 6-0,기타문화관광지,734
54,정법사,서울 성북구 대사관로13길 44-0,종교성지,704
55,북한산국립공원정릉탐방지원센터,서울 성북구 보국문로 215-0,기타관광,650
56,칠보사,서울 성북구 성북로28길 66-0,종교성지,645
57,우들,서울 성북구 성북로 34-0,시장,622
58,여행자극장,서울 성북구 성북로5길 9-3,공연시설,606
59,정릉테니스장,서울 성북구 정릉로6가길 30-0,기타레저스포츠,600
60,공감엠아트센터,서울 성북구 보문로40길 11-0,공연시설,589
61,경륜경정성북지점,서울 성북구 동소문로 300-0,육상레저스포츠,588
62,개운산공원,서울 성북구,도시공원,497
63,정릉유원지,서울 성북구,복합관광시설,487
64,샤미소호텔,서울 성북구 동소문로20나길 25-0,모텔,483
65,메이모텔,서울 성북구 동소문로8길 23-0,모텔,453
66,신화호텔,서울 성북구 오패산로 4-0,모텔,452
67,홍련사,서울 성북구 대사관로 1-0,종교성지,444
68,최순우옛집,서울 성북구 성북로15길 9-0,전시시설,438
69,팔정사,서울 성북구 성북로31가길 82-0,종교성지,430
70,수월암,서울 성북구 성북로 170-0,종교성지,415
71,브라운관광호텔,서울 성북구 보문로 78-0,호텔,395
71,정각사,서울 성북구 삼선교로10마길 6-12,종교성지,395
73,새석관시장,서울 성북구 화랑로 202-0,시장,388
74,LKATEGallery,서울 성북구 성북로 189-0,전시시설,387
75,호텔딘,서울 성북구 종암로24길 14-0,모텔,381
76,아쿠아마린키즈스윔길음점,서울 성북구 동소문로 295-0,테마공원,371
