동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
1,10,기타가족,가족,미식,차_해물라면_라면,해남 해바라기농장
0,5,,,자연경관,바다_농장,해남 해바라기농장
