연령대,남성방문 비율,여성방문 비율
70세 이상,1.6,1.0
60~69세,4.2,5.1
50~59세,8.8,7.8
40~49세,11.6,10.6
30~39세,11.3,11.9
20~29세,7.0,9.4
10~19세,3.8,4.0
