연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,5.9
60~69세,7.0,8.7
50~59세,7.8,11.3
40~49세,7.9,7.9
30~39세,8.0,9.2
20~29세,7.5,7.7
10~19세,2.6,2.2
