순위,관광지명,주소,분류,현지인 검색 수
1,원주소금산출렁다리,강원 원주시,기타관광,13079
2,오크밸리CC,강원 원주시 오크밸리1길 66-0,육상레저스포츠,10934
3,롯데시네마원주무실,강원 원주시 능라동길 51-0,공연시설,10309
4,미로예술원주중앙시장,강원 원주시 중앙시장길 6-0,시장,10226
5,간현관광지,강원 원주시 소금산길 12-0,복합관광시설,9912
6,행구수변공원,강원 원주시 행구로 360-0,도시공원,8654
7,센추리21CC,강원 원주시 궁말길 193-0,육상레저스포츠,7527
8,메가박스원주센트럴,강원 원주시 양지로 80-0,공연시설,6169
9,롯데시네마남원주,강원 원주시 서원대로 396-0,공연시설,5948
10,구룡사,강원 원주시 구룡사로 500-0,종교성지,5661
11,뮤지엄산,강원 원주시 오크밸리2길 260-0,전시시설,5331
12,호텔인터불고원주,강원 원주시 동부순환로 200-0,호텔,5220
13,다이소원주혁신점,강원 원주시 유만길 9-0,쇼핑몰,4323
14,파크밸리GC,강원 원주시 바우실길 281-0,육상레저스포츠,3784
15,남부시장,강원 원주시 치악로 1803-0,시장,3731
16,오크힐스CC,강원 원주시 오크밸리2길 132-0,육상레저스포츠,3319
17,자유시장,강원 원주시 중앙시장길 11-0,시장,3004
18,댄싱공연장,강원 원주시 단구로 170-0,공연시설,3002
19,동화마을수목원,강원 원주시 동화골길 170-0,테마공원,2957
20,장미공원,강원 원주시,도시공원,2864
21,국형사,강원 원주시 고문골길 155-0,종교성지,2832
22,원주반계리은행나무,강원 원주시,역사유적지,2781
23,칠봉유원지,강원 원주시,복합관광시설,2529
24,오크밸리골프콘도B동,강원 원주시 오크밸리2길 58-0,콘도미니엄,2436
25,칠봉체육공원,강원 원주시 칠봉로 358-83,도시공원,2425
26,치악레스텔,강원 원주시 치악로 1692-0,기타숙박,2278
27,CGV원주,강원 원주시 서원대로 171-0,공연시설,2275
28,원주시농산물공영도매시장,강원 원주시 서원대로 33-0,시장,2162
29,프리미엄아울렛,강원 원주시 서원대로 500-0,쇼핑몰,2131
30,오크밸리스키장,강원 원주시 오크밸리2길 58-0,육상레저스포츠,2130
31,동서울레스피아CC,강원 원주시 신평석화로 236-0,육상레저스포츠,2066
32,원주레일파크,강원 원주시 간현로 163-0,기타레저스포츠,2045
33,치악예술관,강원 원주시 서원대로 331-0,공연시설,2034
34,민속풍물시장,강원 원주시 학성철길 7-0,시장,2018
35,원주한지테마파크,강원 원주시 한지공원길 151-0,전시시설,2005
36,남송골프클럽,강원 원주시 안담길 28-0,육상레저스포츠,1994
37,베니키아호텔비즈인,강원 원주시 만대로 7-1,호텔,1906
38,원주문화원,강원 원주시 무실로 235-0,교육시설,1897
39,원주새벽시장,강원 원주시,시장,1814
40,킹콩백화점원주점,강원 원주시 치악로 2006-3,기타쇼핑시설,1793
41,박경리문학공원,강원 원주시 토지길 1-0,도시공원,1726
42,돼지문화원,강원 원주시 송정로 130-0,교육시설,1664
43,섬강두꺼비오토캠핑장,강원 원주시 선유길 135-0,캠핑,1645
44,원주용수골꽃양귀비축제,강원 원주시,기타문화관광지,1572
45,원주강원감영,강원 원주시 원일로 77-0,역사유적지,1547
46,치악산국립공원구룡지구,강원 원주시,자연공원,1504
47,바운스어드벤처파크원주오크밸리센터,강원 원주시 오크밸리1길 66-0,테마공원,1500
48,오크밸리골프콘도A동,강원 원주시 오크밸리1길 66-0,콘도미니엄,1477
49,원주공군체력단련장,강원 원주시,육상레저스포츠,1395
50,메가박스원주,강원 원주시 서원대로 165-3,공연시설,1368
51,백간공원,강원 원주시,도시공원,1362
52,원주백운산자연휴양림,강원 원주시 백운산길 81-0,자연공원,1339
53,오크밸리리조트,강원 원주시 오크밸리1길 66-0,콘도미니엄,1276
54,원주섬강자작나무숲둘레길,강원 원주시,기타레저스포츠,1264
55,HN원주어시장,강원 원주시 만대로 132-0,시장,1256
56,오키드호텔,강원 원주시 봉화로 26-0,호텔,1250
57,원주시티호텔,강원 원주시 건강로 4-0,호텔,1238
58,피노키오캠핑장,강원 원주시 소야1길 72-0,캠핑,1229
59,원주자연생태원,강원 원주시 검엉터길 7-20,농/산/어촌체험,1208
60,오크밸리스키콘도C동,강원 원주시 오크밸리2길 56-0,콘도미니엄,1178
61,원주양궁장,강원 원주시 원문로 1231-0,육상레저스포츠,1175
62,오크크릭GC,강원 원주시 오크밸리2길 250-0,육상레저스포츠,1168
63,단관공원,강원 원주시 단관공원길 63-0,도시공원,1153
64,오크밸리빌리지센터,강원 원주시 오크밸리1길 66-0,복합관광시설,1103
65,소금산그랜드밸리,강원 원주시 소금산길 168-0,기타관광,1093
66,원주역사박물관,강원 원주시 봉산로 134-0,전시시설,1082
67,원주단구시장,강원 원주시 송림길 48-13,시장,1078
68,인터불고GC,강원 원주시 동부순환로 200-0,육상레저스포츠,1009
69,별밤무인텔,강원 원주시 남원로 272-9,모텔,1007
70,원주태장체육단지,강원 원주시,도시공원,935
71,호텔델루나,강원 원주시 치악로 1590-0,모텔,920
72,문막시장,강원 원주시 문막시장1길 52-10,시장,899
