유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
강원도 횡성군 , 강원도 원주시,13.1,1
경기도 여주시 , 강원도 원주시,11.2,1
경기도 광주시 , 강원도 원주시,5.2,1
경기도 양평군 , 강원도 원주시,5.1,1
충청북도 제천시 , 강원도 원주시,5.0,1
경기도 이천시 , 강원도 원주시,3.9,1
충청북도 충주시 , 강원도 원주시,3.6,1
강원도 평창군 , 강원도 원주시,3.2,1
강원도 춘천시 , 강원도 원주시,2.7,1
강원도 홍천군 , 강원도 원주시,2.0,1
경기도 용인시 처인구 , 강원도 원주시,2.0,1
강원도 영월군 , 강원도 원주시,1.9,1
경기도 하남시 , 강원도 원주시,1.8,1
강원도 강릉시 , 강원도 원주시,1.8,1
서울특별시 송파구 , 강원도 원주시,1.7,1
서울특별시 강남구 , 강원도 원주시,1.7,1
경기도 성남시 분당구 , 강원도 원주시,1.7,1
경기도 용인시 기흥구 , 강원도 원주시,1.4,1
서울특별시 서초구 , 강원도 원주시,1.3,1
경기도 남양주시 , 강원도 원주시,1.2,1
 강원도 원주시,강원도 횡성군,13.7,2
 강원도 원주시,경기도 여주시,13.1,2
 강원도 원주시,강원도 강릉시,7.6,2
 강원도 원주시,충청북도 제천시,6.6,2
 강원도 원주시,강원도 평창군,6.1,2
 강원도 원주시,강원도 춘천시,5.4,2
 강원도 원주시,경기도 이천시,4.4,2
 강원도 원주시,충청북도 충주시,3.2,2
 강원도 원주시,경기도 양평군,3.2,2
 강원도 원주시,강원도 홍천군,2.6,2
 강원도 원주시,강원도 영월군,2.6,2
 강원도 원주시,강원도 속초시,1.9,2
 강원도 원주시,강원도 정선군,1.8,2
 강원도 원주시,경기도 하남시,1.6,2
 강원도 원주시,경기도 광주시,1.4,2
 강원도 원주시,충청북도 단양군,1.2,2
 강원도 원주시,강원도 양양군,1.1,2
 강원도 원주시,경기도 용인시 처인구,1.0,2
 강원도 원주시,서울특별시 강남구,0.9,2
 강원도 원주시,경기도 용인시 기흥구,0.9,2
