연령대,남성방문 비율,여성방문 비율
70세 이상,4.1,3.7
60~69세,12.5,9.1
50~59세,17.7,14.3
40~49세,8.1,7.7
30~39세,4.2,3.9
20~29세,5.1,4.2
10~19세,1.9,2.6
