연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,1.8
60~69세,6.9,6.2
50~59세,9.1,8.2
40~49세,10.8,9.6
30~39세,10.9,11.1
20~29세,8.7,8.3
10~19세,2.6,1.6
