유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
대구광역시 달성군 , 경상북도 성주군,15.5,1
경상북도 칠곡군 , 경상북도 성주군,13.9,1
대구광역시 달서구 , 경상북도 성주군,12.5,1
경상북도 구미시 , 경상북도 성주군,7.6,1
경상남도 합천군 , 경상북도 성주군,7.1,1
경상북도 김천시 , 경상북도 성주군,6.1,1
대구광역시 북구 , 경상북도 성주군,5.9,1
경상북도 고령군 , 경상북도 성주군,5.9,1
대구광역시 동구 , 경상북도 성주군,3.0,1
대구광역시 수성구 , 경상북도 성주군,2.8,1
대구광역시 서구 , 경상북도 성주군,1.9,1
대구광역시 중구 , 경상북도 성주군,1.5,1
대구광역시 남구 , 경상북도 성주군,1.2,1
경상북도 경산시 , 경상북도 성주군,1.1,1
경상북도 상주시 , 경상북도 성주군,0.9,1
경상남도 거창군 , 경상북도 성주군,0.9,1
경상남도 창녕군 , 경상북도 성주군,0.7,1
경상남도 김해시 , 경상북도 성주군,0.6,1
경상북도 문경시 , 경상북도 성주군,0.4,1
경상북도 영천시 , 경상북도 성주군,0.4,1
 경상북도 성주군,경상북도 칠곡군,14.5,2
 경상북도 성주군,대구광역시 달성군,14.1,2
 경상북도 성주군,대구광역시 달서구,9.5,2
 경상북도 성주군,경상북도 구미시,5.8,2
 경상북도 성주군,경상북도 김천시,5.8,2
 경상북도 성주군,경상북도 고령군,4.5,2
 경상북도 성주군,경상남도 합천군,3.5,2
 경상북도 성주군,대구광역시 북구,3.1,2
 경상북도 성주군,대구광역시 수성구,2.9,2
 경상북도 성주군,대구광역시 동구,2.1,2
 경상북도 성주군,경상남도 창원시 성산구,1.6,2
 경상북도 성주군,경상남도 김해시,1.6,2
 경상북도 성주군,경상남도 창녕군,1.5,2
 경상북도 성주군,경상남도 창원시 마산합포구,1.3,2
 경상북도 성주군,대구광역시 중구,1.3,2
 경상북도 성주군,대구광역시 서구,1.2,2
 경상북도 성주군,경상남도 창원시 진해구,1.1,2
 경상북도 성주군,경상북도 상주시,1.1,2
 경상북도 성주군,경상남도 창원시 의창구,1.0,2
 경상북도 성주군,대구광역시 남구,1.0,2
