순위,관광지명,주소,분류,합산 검색 수
1,성밖숲,경북 성주군,기타관광,13043
2,가야산국립공원백운동지구,경북 성주군 가야산식물원길 17-0,자연공원,9612
3,가야호텔,경북 성주군 가야산식물원길 52-0,호텔,8228
4,포천계곡,경북 성주군,자연경관(산),7952
5,성주호,경북 성주군,자연경관(하천/해양),6197
6,성주전통시장,경북 성주군 시장길 27-11,시장,4677
7,금수문화공원,경북 성주군 무학1길 25-0,도시공원,4231
8,성주역사테마공원,경북 성주군,도시공원,4075
9,아라월드,경북 성주군 사더래길 116-0,수상레저스포츠,3968
10,무흘구곡,경북 성주군,자연경관(산),3236
11,대경볼파크,경북 성주군 관용로 453-22,레저스포츠시설,2802
12,회연서원,경북 성주군 동강한강로 9-0,역사유적지,2767
13,성주성산동고분군전시관,경북 성주군 성산4길 37-0,전시시설,2312
14,별고을테마파크,경북 성주군 도성3길 22-27,기타레저스포츠,2180
15,가야산야생화식물원,경북 성주군 가야산식물원길 49-0,테마공원,1620
16,별고을오토캠핑장,경북 성주군 성주로 660-0,캠핑,1569
17,포천파크,경북 성주군 포천계곡로 81-0,펜션/민박,1453
18,무흘구곡선바위,경북 성주군,기타관광,1395
19,독용산성자연휴양림,경북 성주군 사더래길 130-0,자연공원,1340
20,성주별고을체육공원,경북 성주군 참별로 2530-0,도시공원,1321
21,성주물가애캠핑장,경북 성주군 신정3길 2-19,캠핑,1279
22,백운동야영장,경북 성주군 가야산식물원길 17-0,캠핑,1266
23,별무인텔,경북 성주군 성주로 3478-39,모텔,1249
24,성주자연오토캠핑장,경북 성주군 동신로 803-0,캠핑,1220
25,성주호둘레길,경북 성주군,기타레저스포츠,1213
26,성주세종대왕자태실,경북 성주군,역사유적지,1184
27,더블유모텔,경북 성주군 성주순환로 80-0,모텔,1056
28,선석사,경북 성주군 세종대왕자태실로 616-33,종교성지,1034
29,은점썰매장,경북 성주군,육상레저스포츠,1030
30,성주만귀정,경북 성주군 신계2길 38-0,역사유적지,955
31,청수원,경북 성주군 포천계곡로 485-0,펜션/민박,951
32,무지개캠핑장,경북 성주군 성주로 828-0,캠핑,940
33,에이스모텔,경북 성주군 성주읍4길 24-0,모텔,935
34,뒤미지,경북 성주군,자연경관(하천/해양),930
35,온리원펜션,경북 성주군 포천계곡로 571-0,펜션/민박,878
36,V모텔,경북 성주군 성주로 3146-0,모텔,874
37,심원사,경북 성주군 가야산식물원길 17-56,종교성지,870
38,성주로50캠프앤펜션,경북 성주군 성주로 50-0,펜션/민박,865
39,아트빌리지,경북 성주군 화죽3길 7-1,펜션/민박,864
40,별앤별펜션,경북 성주군 성주로 579-0,펜션/민박,856
41,애플오토캠핑장,경북 성주군 성주로 548-9,캠핑,829
42,씨스타펜션,경북 성주군 성주로 585-0,펜션/민박,804
42,명포양어낚시,경북 성주군 명관로 162-62,수상레저스포츠,804
44,성주별고을온천,경북 성주군 성주순환로 95-0,웰니스관광,766
45,미루밸리캠핑장,경북 성주군 법전1길 137-0,캠핑,762
46,산들바람,경북 성주군 포천계곡로 811-0,펜션/민박,761
47,물맑은펜션,경북 성주군 포천계곡로 803-0,펜션/민박,759
48,성주선바위캠핑장,경북 성주군 성주로 15-4,캠핑,708
49,앤의정원,경북 성주군 덕운로 1426-0,펜션/민박,692
50,자비선사,경북 성주군 계정길 208-0,종교성지,638
51,가야경펜션,경북 성주군 동신로 209-0,펜션/민박,632
51,선남농협경매식집하장,경북 성주군 성주로 3970-0,시장,632
53,풍경무인텔,경북 성주군 성주산업단지로 121-7,모텔,589
54,금수문화공원야영장,경북 성주군,캠핑,555
