연령대,남성방문 비율,여성방문 비율
70세 이상,5.1,6.4
60~69세,9.6,9.2
50~59세,9.7,10.1
40~49세,7.8,8.0
30~39세,6.0,5.1
20~29세,5.7,6.8
10~19세,4.6,4.1
