연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,3.0
60~69세,10.4,7.5
50~59세,14.3,11.3
40~49세,10.1,7.8
30~39세,7.7,7.4
20~29세,6.2,5.3
10~19세,2.4,1.7
