순위,관광지명,주소,분류,현지인 검색 수
1,소노벨청송,경북 청송군 주왕산로 494-1,콘도미니엄,2931
2,주왕산국립공원,경북 청송군 공원길 169-7,자연공원,1200
3,주산지,경북 청송군,자연경관(하천/해양),1162
4,청송얼음골,경북 청송군,자연경관(산),675
5,달기약수탕,경북 청송군 약수길 16-0,자연경관(산),590
6,송소고택,경북 청송군 송소고택길 15-2,역사유적지,351
7,주왕산온천관광호텔,경북 청송군 중앙로 315-0,호텔,296
8,산소카페청송정원,경북 청송군,도시공원,288
9,신촌약수탕,경북 청송군,자연경관(산),212
10,대전사,경북 청송군 공원길 226-0,종교성지,172
11,청송자연휴양림,경북 청송군 청송로 3478-96,자연공원,145
12,산소파크글램핑청송오토캠핑장,경북 청송군 얼음골로 690-0,캠핑,134
13,군립청송야송미술관,경북 청송군 경동로 5162-0,전시시설,113
14,진보시장,경북 청송군,시장,109
15,청송솔기온천,경북 청송군 중앙로 315-0,웰니스관광,108
16,백운장모텔,경북 청송군 금월로 244-0,모텔,106
17,진보생활체육공원,경북 청송군,도시공원,95
18,상의캠프장,경북 청송군 공원길 169-7,캠핑,85
19,수달캠핑장,경북 청송군,캠핑,83
20,절골계곡,경북 청송군,자연경관(산),80
21,청송재래시장,경북 청송군 현충로 106-0,시장,76
22,스노벨청송솔샘온천,경북 청송군 주왕산로 494-1,웰니스관광,72
23,청송양수홍보관,경북 청송군 양수하부길 72-0,전시시설,71
24,주왕산,경북 청송군 공원길 169-7,자연경관(산),65
25,경마모텔,경북 청송군 휴양단지길 33-0,모텔,57
26,윈모텔,경북 청송군 강변로 101-0,모텔,54
27,방호정,경북 청송군 방호정로 126-24,역사유적지,52
27,백석탄계곡,경북 청송군,자연경관(산),52
27,주왕산국립공원상의지구,경북 청송군 당마을길 11-0,자연공원,52
30,별동산달빛아래,경북 청송군 송소고택길 45-12,펜션/민박,50
31,청송한옥민예촌,경북 청송군 주왕산로 494-0,기타숙박,49
32,신성리공룡발자국,경북 청송군 방호정로 0-0,기타관광,47
33,청송송소고택,경북 청송군 송소고택길 15-2,호스텔,44
34,힐모텔,경북 청송군 금월로 266-0,모텔,39
35,코리아나여관,경북 청송군 휴양단지길 21-0,모텔,34
35,주왕산국립공원절골분소,경북 청송군 주산지길 121-170,자연공원,34
35,청송신기리느티나무,경북 청송군 신기길 30-0,기타관광,34
38,슬로시티펜션,경북 청송군 주왕산로 711-2,펜션/민박,30
