기준연월,지역명,검색량(건)
202108,경상북도 청송군 ,545
202109,경상북도 청송군 ,721
202110,경상북도 청송군 ,1733
202111,경상북도 청송군 ,2538
202112,경상북도 청송군 ,279
202201,경상북도 청송군 ,332
202202,경상북도 청송군 ,260
202203,경상북도 청송군 ,248
202204,경상북도 청송군 ,224
202205,경상북도 청송군 ,412
202206,경상북도 청송군 ,536
202207,경상북도 청송군 ,372
